2451621.5; 2000-Mar-18 00:00:00;-1.49099219E+08;6.15270125E+06;1.51469125E+04;-2.22564947E+00;-3.07619185E+01;8.37186631E-02
2451622.5; 2000-Mar-19 00:00:00;-1.49259725E+08;3.48945415E+06;2.18776291E+04;-1.48641277E+00;-3.08764179E+01;7.13777006E-02
2451623.5; 2000-Mar-20 00:00:00;-1.49355711E+08;8.19176390E+05;2.73738955E+04;-7.34667641E-01;-3.09243978E+01;5.53251113E-02
2451624.5; 2000-Mar-21 00:00:00;-1.49386744E+08;-1.85237879E+06;3.13643224E+04;1.47402335E-02;-3.09064305E+01;3.67226546E-02
2451625.5; 2000-Mar-22 00:00:00;-1.49353613E+08;-4.51967930E+06;3.36812265E+04;7.48634051E-01;-3.08269042E+01;1.67864031E-02
2451626.5; 2000-Mar-23 00:00:00;-1.49258136E+08;-7.17769782E+06;3.42598371E+04;1.45638871E+00;-3.06929121E+01;-3.33463659E-03
2451627.5; 2000-Mar-24 00:00:00;-1.49102929E+08;-9.82209290E+06;3.31287333E+04;2.13020394E+00;-3.05130456E+01;-2.26377356E-02
2451628.5; 2000-Mar-25 00:00:00;-1.48891166E+08;-1.24492926E+07;3.03955143E+04;2.76488032E+00;-3.02963844E+01;-4.02980939E-02
2451629.5; 2000-Mar-26 00:00:00;-1.48626376E+08;-1.50565056E+07;2.62314922E+04;3.35731518E+00;-3.00518395E+01;-5.56621939E-02
2451630.5; 2000-Mar-27 00:00:00;-1.48312285E+08;-1.76416913E+07;2.08580442E+04;3.90593616E+00;-2.97878631E+01;-6.82188198E-02
2451631.5; 2000-Mar-28 00:00:00;-1.47952707E+08;-2.02035193E+07;1.45358575E+04;4.41023177E+00;-2.95124550E+01;-7.75634499E-02
2451632.5; 2000-Mar-29 00:00:00;-1.47551466E+08;-2.27413372E+07;7.55708518E+03;4.87047038E+00;-2.92333549E+01;-8.33681693E-02
2451633.5; 2000-Mar-30 00:00:00;-1.47112331E+08;-2.52551596E+07;2.39550786E+02;5.28764752E+00;-2.89583117E+01;-8.53654376E-02
2451634.5; 2000-Mar-31 00:00:00;-1.46638947E+08;-2.77456801E+07;-7.07844804E+03;5.66366719E+00;-2.86953179E+01;-8.33511946E-02
2451635.5; 2000-Apr-01 00:00:00;-1.46134744E+08;-3.02142972E+07;-1.40445632E+04;6.00173214E+00;-2.84527012E+01;-7.72104645E-02
2451636.5; 2000-Apr-02 00:00:00;-1.45602798E+08;-3.26631388E+07;-2.03020175E+04;6.30687536E+00;-2.82389584E+01;-6.69653758E-02
2451637.5; 2000-Apr-03 00:00:00;-1.45045654E+08;-3.50950565E+07;-2.55041618E+04;6.58649990E+00;-2.80622320E+01;-5.28397917E-02
2451638.5; 2000-Apr-04 00:00:00;-1.44465097E+08;-3.75135589E+07;-2.93348493E+04;6.85071934E+00;-2.79293961E+01;-3.53261123E-02
2451639.5; 2000-Apr-05 00:00:00;-1.43861929E+08;-3.99226503E+07;-3.15338543E+04;7.11224912E+00;-2.78448425E+01;-1.52307308E-02
2451640.5; 2000-Apr-06 00:00:00;-1.43235759E+08;-4.23265618E+07;-3.19243096E+04;7.38565329E+00;-2.78092358E+01;6.32890333E-03
2451641.5; 2000-Apr-07 00:00:00;-1.42584912E+08;-4.47293869E+07;-3.04370773E+04;7.68593924E+00;-2.78186289E+01;2.79938761E-02
2451642.5; 2000-Apr-08 00:00:00;-1.41906459E+08;-4.71346698E+07;-2.71262639E+04;8.02675910E+00;-2.78643026E+01;4.82963561E-02
2451643.5; 2000-Apr-09 00:00:00;-1.41196413E+08;-4.95450175E+07;-2.21715356E+04;8.41867344E+00;-2.79334656E+01;6.58260521E-02
2451644.5; 2000-Apr-10 00:00:00;-1.40450056E+08;-5.19618043E+07;-1.58661069E+04;8.86792082E+00;-2.80106404E+01;7.93883694E-02
2451645.5; 2000-Apr-11 00:00:00;-1.39662339E+08;-5.43850117E+07;-8.59274781E+03;9.37591881E+00;-2.80793465E+01;8.81193112E-02
2451646.5; 2000-Apr-12 00:00:00;-1.38828294E+08;-5.68132120E+07;-7.92314855E+02;9.93944728E+00;-2.81236920E+01;9.15432584E-02
2451647.5; 2000-Apr-13 00:00:00;-1.37943408E+08;-5.92436772E+07;7.07041769E+03;1.05512968E+01;-2.81296408E+01;8.95798704E-02
2451648.5; 2000-Apr-14 00:00:00;-1.37003933E+08;-6.16725798E+07;1.45398691E+04;1.12011539E+01;-2.80859040E+01;8.25153287E-02
2451649.5; 2000-Apr-15 00:00:00;-1.36007111E+08;-6.40952571E+07;2.11992368E+04;1.18765800E+01;-2.79845026E+01;7.09511514E-02
2451650.5; 2000-Apr-16 00:00:00;-1.34951314E+08;-6.65065113E+07;2.66949613E+04;1.25640236E+01;-2.78210505E+01;5.57375726E-02
2451651.5; 2000-Apr-17 00:00:00;-1.33836096E+08;-6.89009219E+07;3.07548837E+04;1.32498333E+01;-2.75947686E+01;3.78946113E-02
2451652.5; 2000-Apr-18 00:00:00;-1.32662160E+08;-7.12731487E+07;3.31991880E+04;1.39212119E+01;-2.73082133E+01;1.85250014E-02
2451653.5; 2000-Apr-19 00:00:00;-1.31431249E+08;-7.36181973E+07;3.39437530E+04;1.45670126E+01;-2.69667305E+01;-1.27272991E-03
2451654.5; 2000-Apr-20 00:00:00;-1.30145977E+08;-7.59316294E+07;3.29964079E+04;1.51782723E+01;-2.65777070E+01;-2.04796011E-02
2451655.5; 2000-Apr-21 00:00:00;-1.28809630E+08;-7.82097033E+07;3.04475715E+04;1.57484202E+01;-2.61497480E+01;-3.82094558E-02
2451656.5; 2000-Apr-22 00:00:00;-1.27425960E+08;-8.04494460E+07;2.64574555E+04;1.62731796E+01;-2.56919305E+01;-5.37349072E-02
2451657.5; 2000-Apr-23 00:00:00;-1.25999000E+08;-8.26486684E+07;2.12421713E+04;1.67502466E+01;-2.52132466E+01;-6.64875932E-02
2451658.5; 2000-Apr-24 00:00:00;-1.24532913E+08;-8.48059421E+07;1.50606776E+04;1.71788715E+01;-2.47222919E+01;-7.60399704E-02
2451659.5; 2000-Apr-25 00:00:00;-1.23031875E+08;-8.69205613E+07;8.20374691E+03;1.75594612E+01;-2.42271897E+01;-8.20785020E-02
2451660.5; 2000-Apr-26 00:00:00;-1.21499985E+08;-8.89925046E+07;9.85263185E+02;1.78933004E+01;-2.37356974E+01;-8.43780334E-02
2451661.5; 2000-Apr-27 00:00:00;-1.19941200E+08;-9.10224126E+07;-6.26462441E+03;1.81824517E+01;-2.32554153E+01;-8.27856945E-02
2451662.5; 2000-Apr-28 00:00:00;-1.18359261E+08;-9.30115837E+07;-1.32056124E+04;1.84298693E+01;-2.27940047E+01;-7.72209424E-02
2451663.5; 2000-Apr-29 00:00:00;-1.16757602E+08;-9.49619858E+07;-1.94942386E+04;1.86397285E+01;-2.23593063E+01;-6.76966468E-02
2451664.5; 2000-Apr-30 00:00:00;-1.15139230E+08;-9.68762694E+07;-2.47937056E+04;1.88179353E+01;-2.19592348E+01;-5.43635374E-02
2451665.5; 2000-May-01 00:00:00;-1.13506541E+08;-9.87577567E+07;-2.87884790E+04;1.89727073E+01;-2.16013130E+01;-3.75751394E-02
2451666.5; 2000-May-02 00:00:00;-1.11861107E+08;-1.00610372E+08;-3.12049774E+04;1.91150202E+01;-2.12917501E+01;-1.79607605E-02
2451667.5; 2000-May-03 00:00:00;-1.10203431E+08;-1.02438470E+08;-3.18380405E+04;1.92586049E+01;-2.10340873E+01;3.51919297E-03
2451668.5; 2000-May-04 00:00:00;-1.08532732E+08;-1.04246543E+08;-3.05801083E+04;1.94191696E+01;-2.08276684E+01;2.55722501E-02
2451669.5; 2000-May-05 00:00:00;-1.06846847E+08;-1.06038798E+08;-2.74468724E+04;1.96126968E+01;-2.06664553E+01;4.66604943E-02
2451670.5; 2000-May-06 00:00:00;-1.05142304E+08;-1.07818677E+08;-2.25913125E+04;1.98530702E+01;-2.05388046E+01;6.51801619E-02
2451671.5; 2000-May-07 00:00:00;-1.03414610E+08;-1.09588408E+08;-1.62994726E+04;2.01497216E+01;-2.04285639E+01;7.96943623E-02
2451672.5; 2000-May-08 00:00:00;-1.01658706E+08;-1.11348703E+08;-8.96644860E+03;2.05061177E+01;-2.03172792E+01;8.91451808E-02
2451673.5; 2000-May-09 00:00:00;-9.98695043E+07;-1.13098678E+08;-1.05750288E+03;2.09195658E+01;-2.01867909E+01;9.29774804E-02
2451674.5; 2000-May-10 00:00:00;-9.80423843E+07;-1.14835972E+08;6.93664466E+03;2.13822124E+01;-2.00214059E+01;9.11503859E-02
2451675.5; 2000-May-11 00:00:00;-9.61735670E+07;-1.16557024E+08;1.45414182E+04;2.18826817E+01;-1.98091772E+01;8.40608575E-02
