$$SOE;;;;
2497675.5;2126-Apr-21 00:00:00;-1.314580654560E+08;-7.272754971202E+07;2.414440494943E+04
2497676.5;2126-Apr-22 00:00:00;-1.302344031555E+08;-7.497975401776E+07;2.485149554187E+04
2497677.5;2126-Apr-23 00:00:00;-1.289725157268E+08;-7.720998869395E+07;2.555101084469E+04
2497678.5;2126-Apr-24 00:00:00;-1.276728222550E+08;-7.941757892161E+07;2.623843151664E+04
2497679.5;2126-Apr-25 00:00:00;-1.263357604731E+08;-8.160186133149E+07;2.690931110869E+04
2497680.5;2126-Apr-26 00:00:00;-1.249617860943E+08;-8.376218587855E+07;2.755944383437E+04
2497681.5;2126-Apr-27 00:00:00;-1.235513717901E+08;-8.589791772414E+07;2.818504439454E+04
2497682.5;2126-Apr-28 00:00:00;-1.221050058010E+08;-8.800843906777E+07;2.878293518122E+04
2497683.5;2126-Apr-29 00:00:00;-1.206231901512E+08;-9.009315088890E+07;2.935073819844E+04
2497684.5;2126-Apr-30 00:00:00;-1.191064383967E+08;-9.215147455057E+07;2.988706972823E+04
2497685.5;2126-May-01 00:00:00;-1.175552727862E+08;-9.418285315175E+07;3.039173176754E+04
2497686.5;2126-May-02 00:00:00;-1.159702207082E+08;-9.618675237866E+07;3.086588267539E+04
2497687.5;2126-May-03 00:00:00;-1.143518104038E+08;-9.816266042340E+07;3.131215024288E+04
2497688.5;2126-May-04 00:00:00;-1.127005662120E+08;-1.001100864046E+08;3.173462972106E+04
2497689.5;2126-May-05 00:00:00;-1.110170040533E+08;-1.020285568028E+08;3.213870208363E+04
2497690.5;2126-May-06 00:00:00;-1.093016282649E+08;-1.039176098678E+08;3.253063315962E+04
2497691.5;2126-May-07 00:00:00;-1.075549309513E+08;-1.057767887261E+08;3.291697973098E+04
2497692.5;2126-May-08 00:00:00;-1.057773944369E+08;-1.076056346528E+08;3.330391093501E+04
2497693.5;2126-May-09 00:00:00;-1.039694963700E+08;-1.094036821508E+08;3.369660194245E+04
2497694.5;2126-May-10 00:00:00;-1.021317160975E+08;-1.111704568639E+08;3.409883340735E+04
2497695.5;2126-May-11 00:00:00;-1.002645406874E+08;-1.129054763033E+08;3.451284700380E+04
2497696.5;2126-May-12 00:00:00;-9.836846945452E+07;-1.146082525166E+08;3.493941815260E+04
2497697.5;2126-May-13 00:00:00;-9.644401663477E+07;-1.162782955577E+08;3.537805833388E+04
2497698.5;2126-May-14 00:00:00;-9.449171247736E+07;-1.179151168472E+08;3.582725930416E+04
2497699.5;2126-May-15 00:00:00;-9.251210330192E+07;-1.195182319389E+08;3.628471960251E+04
2497700.5;2126-May-16 00:00:00;-9.050575106084E+07;-1.210871625809E+08;3.674752635059E+04
2497701.5;2126-May-17 00:00:00;-8.847323280360E+07;-1.226214381910E+08;3.721228983790E+04
2497702.5;2126-May-18 00:00:00;-8.641514027089E+07;-1.241205969643E+08;3.767524246716E+04
2497703.5;2126-May-19 00:00:00;-8.433207970066E+07;-1.255841868494E+08;3.813231980895E+04
2497704.5;2126-May-20 00:00:00;-8.222467181533E+07;-1.270117666036E+08;3.857924272779E+04
2497705.5;2126-May-21 00:00:00;-8.009355187517E+07;-1.284029070815E+08;3.901161753517E+04
2497706.5;2126-May-22 00:00:00;-7.793936962512E+07;-1.297571928413E+08;3.942506650221E+04
2497707.5;2126-May-23 00:00:00;-7.576278893658E+07;-1.310742240581E+08;3.981539405189E+04
2497708.5;2126-May-24 00:00:00;-7.356448696047E+07;-1.323536186436E+08;4.017878528548E+04
2497709.5;2126-May-25 00:00:00;-7.134515266484E+07;-1.335950143874E+08;4.051202485741E+04
2497710.5;2126-May-26 00:00:00;-6.910548471722E+07;-1.347980708967E+08;4.081271785713E+04
2497711.5;2126-May-27 00:00:00;-6.684618876171E+07;-1.359624711108E+08;4.107949194240E+04
2497712.5;2126-May-28 00:00:00;-6.456797420568E+07;-1.370879222072E+08;4.131216130286E+04
2497713.5;2126-May-29 00:00:00;-6.227155066002E+07;-1.381741557580E+08;4.151183578581E+04
2497714.5;2126-May-30 00:00:00;-5.995762419033E+07;-1.392209270066E+08;4.168095953387E+04
2497715.5;2126-May-31 00:00:00;-5.762689357650E+07;-1.402280131263E+08;4.182326122460E+04
2497716.5;2126-Jun-01 00:00:00;-5.528004688330E+07;-1.411952103145E+08;4.194359484563E+04
2497717.5;2126-Jun-02 00:00:00;-5.291775880778E+07;-1.421223296689E+08;4.204765270012E+04
2497718.5;2126-Jun-03 00:00:00;-5.054068940526E+07;-1.430091920348E+08;4.214154933188E+04
2497719.5;2126-Jun-04 00:00:00;-4.814948475595E+07;-1.438556223946E+08;4.223130910025E+04
2497720.5;2126-Jun-05 00:00:00;-4.574477979889E+07;-1.446614447355E+08;4.232233100119E+04
2497721.5;2126-Jun-06 00:00:00;-4.332720297825E+07;-1.454264784175E+08;4.241892930992E+04
2497722.5;2126-Jun-07 00:00:00;-4.089738178079E+07;-1.461505367377E+08;4.252403695321E+04
2497723.5;2126-Jun-08 00:00:00;-3.845594801186E+07;-1.468334277414E+08;4.263911043988E+04
2497724.5;2126-Jun-09 00:00:00;-3.600354188468E+07;-1.474749567149E+08;4.276421518799E+04
2497725.5;2126-Jun-10 00:00:00;-3.354081451832E+07;-1.480749294863E+08;4.289822829634E+04
2497726.5;2126-Jun-11 00:00:00;-3.106842895681E+07;-1.486331557268E+08;4.303908621041E+04
2497727.5;2126-Jun-12 00:00:00;-2.858706013281E+07;-1.491494517410E+08;4.318402076863E+04
2497728.5;2126-Jun-13 00:00:00;-2.609739427148E+07;-1.496236425639E+08;4.332975307997E+04
2497729.5;2126-Jun-14 00:00:00;-2.360012814806E+07;-1.500555634221E+08;4.347263805776E+04
2497730.5;2126-Jun-15 00:00:00;-2.109596846951E+07;-1.504450607560E+08;4.360876818351E+04
2497731.5;2126-Jun-16 00:00:00;-1.858563150747E+07;-1.507919930459E+08;4.373405358457E+04
2497732.5;2126-Jun-17 00:00:00;-1.606984298548E+07;-1.510962316866E+08;4.384429901279E+04
2497733.5;2126-Jun-18 00:00:00;-1.354933811725E+07;-1.513576621196E+08;4.393529847472E+04
2497734.5;2126-Jun-19 00:00:00;-1.102486159901E+07;-1.515761853713E+08;4.400296539084E+04
2497735.5;2126-Jun-20 00:00:00;-8.497167286020E+06;-1.517517200393E+08;4.404350943092E+04
2497736.5;2126-Jun-21 00:00:00;-5.967017253000E+06;-1.518842046318E+08;4.405365975095E+04
2497737.5;2126-Jun-22 00:00:00;-3.435179983046E+06;-1.519735999945E+08;4.403091894495E+04
2497738.5;2126-Jun-23 00:00:00;-9.024275701410E+05;-1.520198914232E+08;4.397381612544E+04
2497739.5;2126-Jun-24 00:00:00;1.630467962302E+06;-1.520230900026E+08;4.388211707593E+04
2497740.5;2126-Jun-25 00:00:00;4.162738895393E+06;-1.519832327937E+08;4.375694986346E+04
2497741.5;2126-Jun-26 00:00:00;6.693626116898E+06;-1.519003816815E+08;4.360081678529E+04
2497742.5;2126-Jun-27 00:00:00;9.222382985264E+06;-1.517746209335E+08;4.341748315410E+04
2497743.5;2126-Jun-28 00:00:00;1.174827834315E+07;-1.516060537020E+08;4.321175213099E+04
2497744.5;2126-Jun-29 00:00:00;1.427059840753E+07;-1.513947978030E+08;4.298914684357E+04
