T;t;x;y;z;vx;vy;vz
2459890.708333;2022-Nov-07 05:00:00;-1.3594704428E+06;8.8279741558E+04;3.0936783581E+04;4.3356486934E-04;-1.5679007941E-02;1.2073138297E-04
2459890.750000;2022-Nov-07 06:00:00;-1.3594688804E+06;8.8223297175E+04;3.0937218182E+04;4.3441948025E-04;-1.5678982592E-02;1.2071364719E-04
2459890.791667;2022-Nov-07 07:00:00;-1.3594673150E+06;8.8166852884E+04;3.0937652720E+04;4.3527418035E-04;-1.5678957239E-02;1.2069590002E-04
2459890.833333;2022-Nov-07 08:00:00;-1.3594657464E+06;8.8110408683E+04;3.0938087193E+04;4.3612896967E-04;-1.5678931884E-02;1.2067814146E-04
2459890.875000;2022-Nov-07 09:00:00;-1.3594641748E+06;8.8053964574E+04;3.0938521602E+04;4.3698384822E-04;-1.5678906526E-02;1.2066037150E-04
2459890.916667;2022-Nov-07 10:00:00;-1.3594626002E+06;8.7997520556E+04;3.0938955947E+04;4.3783881604E-04;-1.5678881163E-02;1.2064259017E-04
2459890.958333;2022-Nov-07 11:00:00;-1.3594610224E+06;8.7941076630E+04;3.0939390229E+04;4.3869387314E-04;-1.5678855798E-02;1.2062479745E-04
2459891.000000;2022-Nov-07 12:00:00;-1.3594594416E+06;8.7884632794E+04;3.0939824446E+04;4.3954901955E-04;-1.5678830428E-02;1.2060699337E-04
2459891.041667;2022-Nov-07 13:00:00;-1.3594578576E+06;8.7828189051E+04;3.0940258599E+04;4.4040425529E-04;-1.5678805055E-02;1.2058917792E-04
2459891.083333;2022-Nov-07 14:00:00;-1.3594562706E+06;8.7771745398E+04;3.0940692688E+04;4.4125958039E-04;-1.5678779678E-02;1.2057135111E-04
2459891.125000;2022-Nov-07 15:00:00;-1.3594546806E+06;8.7715301837E+04;3.0941126713E+04;4.4211499487E-04;-1.5678754296E-02;1.2055351295E-04
2459891.166667;2022-Nov-07 16:00:00;-1.3594530874E+06;8.7658858367E+04;3.0941560673E+04;4.4297049875E-04;-1.5678728910E-02;1.2053566344E-04
2459891.208333;2022-Nov-07 17:00:00;-1.3594514912E+06;8.7602414989E+04;3.0941994570E+04;4.4382609206E-04;-1.5678703519E-02;1.2051780258E-04
2459891.250000;2022-Nov-07 18:00:00;-1.3594498919E+06;8.7545971702E+04;3.0942428401E+04;4.4468177482E-04;-1.5678678123E-02;1.2049993039E-04
2459891.291667;2022-Nov-07 19:00:00;-1.3594482895E+06;8.7489528506E+04;3.0942862169E+04;4.4553754705E-04;-1.5678652722E-02;1.2048204687E-04
2459891.333333;2022-Nov-07 20:00:00;-1.3594466840E+06;8.7433085402E+04;3.0943295872E+04;4.4639340877E-04;-1.5678627317E-02;1.2046415202E-04
2459891.375000;2022-Nov-07 21:00:00;-1.3594450754E+06;8.7376642390E+04;3.0943729511E+04;4.4724936002E-04;-1.5678601906E-02;1.2044624585E-04
2459891.416667;2022-Nov-07 22:00:00;-1.3594434638E+06;8.7320199469E+04;3.0944163085E+04;4.4810540080E-04;-1.5678576489E-02;1.2042832837E-04
2459891.458333;2022-Nov-07 23:00:00;-1.3594418491E+06;8.7263756639E+04;3.0944596595E+04;4.4896153115E-04;-1.5678551067E-02;1.2041039958E-04
2459891.500000;2022-Nov-08 00:00:00;-1.3594402313E+06;8.7207313901E+04;3.0945030040E+04;4.4981775109E-04;-1.5678525639E-02;1.2039245948E-04
2459891.541667;2022-Nov-08 01:00:00;-1.3594386104E+06;8.7150871254E+04;3.0945463421E+04;4.5067406063E-04;-1.5678500205E-02;1.2037450809E-04
2459891.583333;2022-Nov-08 02:00:00;-1.3594369864E+06;8.7094428699E+04;3.0945896736E+04;4.5153045980E-04;-1.5678474765E-02;1.2035654541E-04
2459891.625000;2022-Nov-08 03:00:00;-1.3594353594E+06;8.7037986236E+04;3.0946329988E+04;4.5238694863E-04;-1.5678449319E-02;1.2033857143E-04
2459891.666667;2022-Nov-08 04:00:00;-1.3594337292E+06;8.6981543864E+04;3.0946763174E+04;4.5324352712E-04;-1.5678423866E-02;1.2032058618E-04
2459891.708333;2022-Nov-08 05:00:00;-1.3594320960E+06;8.6925101584E+04;3.0947196296E+04;4.5410019532E-04;-1.5678398407E-02;1.2030258965E-04
2459891.750000;2022-Nov-08 06:00:00;-1.3594304597E+06;8.6868659396E+04;3.0947629353E+04;4.5495695323E-04;-1.5678372941E-02;1.2028458185E-04
2459891.791667;2022-Nov-08 07:00:00;-1.3594288203E+06;8.6812217299E+04;3.0948062345E+04;4.5581380088E-04;-1.5678347468E-02;1.2026656279E-04
2459891.833333;2022-Nov-08 08:00:00;-1.3594271779E+06;8.6755775294E+04;3.0948495272E+04;4.5667073829E-04;-1.5678321988E-02;1.2024853246E-04
2459891.875000;2022-Nov-08 09:00:00;-1.3594255323E+06;8.6699333381E+04;3.0948928134E+04;4.5752776548E-04;-1.5678296500E-02;1.2023049088E-04
2459891.916667;2022-Nov-08 10:00:00;-1.3594238837E+06;8.6642891559E+04;3.0949360932E+04;4.5838488248E-04;-1.5678271005E-02;1.2021243805E-04
2459891.958333;2022-Nov-08 11:00:00;-1.3594222319E+06;8.6586449830E+04;3.0949793664E+04;4.5924208930E-04;-1.5678245503E-02;1.2019437398E-04
2459892.000000;2022-Nov-08 12:00:00;-1.3594205771E+06;8.6530008192E+04;3.0950226331E+04;4.6009938597E-04;-1.5678219993E-02;1.2017629867E-04
2459892.041667;2022-Nov-08 13:00:00;-1.3594189192E+06;8.6473566646E+04;3.0950658933E+04;4.6095677250E-04;-1.5678194475E-02;1.2015821213E-04
2459892.083333;2022-Nov-08 14:00:00;-1.3594172582E+06;8.6417125191E+04;3.0951091470E+04;4.6181424892E-04;-1.5678168948E-02;1.2014011436E-04
2459892.125000;2022-Nov-08 15:00:00;-1.3594155942E+06;8.6360683829E+04;3.0951523942E+04;4.6267181525E-04;-1.5678143414E-02;1.2012200536E-04
2459892.166667;2022-Nov-08 16:00:00;-1.3594139270E+06;8.6304242559E+04;3.0951956349E+04;4.6352947151E-04;-1.5678117871E-02;1.2010388515E-04
2459892.208333;2022-Nov-08 17:00:00;-1.3594122567E+06;8.6247801380E+04;3.0952388690E+04;4.6438721771E-04;-1.5678092319E-02;1.2008575373E-04
2459892.250000;2022-Nov-08 18:00:00;-1.3594105834E+06;8.6191360294E+04;3.0952820966E+04;4.6524505389E-04;-1.5678066759E-02;1.2006761110E-04
2459892.291667;2022-Nov-08 19:00:00;-1.3594089070E+06;8.6134919300E+04;3.0953253177E+04;4.6610298006E-04;-1.5678041190E-02;1.2004945727E-04
2459892.333333;2022-Nov-08 20:00:00;-1.3594072275E+06;8.6078478398E+04;3.0953685322E+04;4.6696099623E-04;-1.5678015612E-02;1.2003129224E-04
2459892.375000;2022-Nov-08 21:00:00;-1.3594055449E+06;8.6022037587E+04;3.0954117402E+04;4.6781910244E-04;-1.5677990024E-02;1.2001311602E-04
2459892.416667;2022-Nov-08 22:00:00;-1.3594038592E+06;8.5965596869E+04;3.0954549416E+04;4.6867729870E-04;-1.5677964428E-02;1.1999492861E-04
2459892.458333;2022-Nov-08 23:00:00;-1.3594021704E+06;8.5909156244E+04;3.0954981365E+04;4.6953558503E-04;-1.5677938821E-02;1.1997673003E-04
2459892.500000;2022-Nov-09 00:00:00;-1.3594004785E+06;8.5852715710E+04;3.0955413249E+04;4.7039396145E-04;-1.5677913205E-02;1.1995852026E-04
2459892.541667;2022-Nov-09 01:00:00;-1.3593987835E+06;8.5796275269E+04;3.0955845067E+04;4.7125242798E-04;-1.5677887579E-02;1.1994029933E-04
2459892.583333;2022-Nov-09 02:00:00;-1.3593970855E+06;8.5739834919E+04;3.0956276819E+04;4.7211098464E-04;-1.5677861944E-02;1.1992206723E-04
2459892.625000;2022-Nov-09 03:00:00;-1.3593953843E+06;8.5683394663E+04;3.0956708506E+04;4.7296963145E-04;-1.5677836298E-02;1.1990382397E-04
2459892.666667;2022-Nov-09 04:00:00;-1.3593936801E+06;8.5626954498E+04;3.0957140127E+04;4.7382836843E-04;-1.5677810641E-02;1.1988556955E-04
2459892.708333;2022-Nov-09 05:00:00;-1.3593919728E+06;8.5570514426E+04;3.0957571682E+04;4.7468719560E-04;-1.5677784974E-02;1.1986730398E-04
2459892.750000;2022-Nov-09 06:00:00;-1.3593902624E+06;8.5514074446E+04;3.0958003171E+04;4.7554611297E-04;-1.5677759297E-02;1.1984902727E-04
2459892.791667;2022-Nov-09 07:00:00;-1.3593885488E+06;8.5457634559E+04;3.0958434595E+04;4.7640512058E-04;-1.5677733608E-02;1.1983073941E-04
2459892.833333;2022-Nov-09 08:00:00;-1.3593868322E+06;8.5401194764E+04;3.0958865952E+04;4.7726421843E-04;-1.5677707909E-02;1.1981244042E-04
2459892.875000;2022-Nov-09 09:00:00;-1.3593851125E+06;8.5344755062E+04;3.0959297244E+04;4.7812340655E-04;-1.5677682199E-02;1.1979413030E-04
2459892.916667;2022-Nov-09 10:00:00;-1.3593833898E+06;8.5288315452E+04;3.0959728470E+04;4.7898268495E-04;-1.5677656477E-02;1.1977580905E-04
2459892.958333;2022-Nov-09 11:00:00;-1.3593816639E+06;8.5231875935E+04;3.0960159630E+04;4.7984205366E-04;-1.5677630744E-02;1.1975747668E-04
2459893.000000;2022-Nov-09 12:00:00;-1.3593799349E+06;8.5175436511E+04;3.0960590724E+04;4.8070151269E-04;-1.5677604999E-02;1.1973913319E-04
2459893.041667;2022-Nov-09 13:00:00;-1.3593782028E+06;8.5118997179E+04;3.0961021752E+04;4.8156106206E-04;-1.5677579242E-02;1.1972077860E-04
2459893.083333;2022-Nov-09 14:00:00;-1.3593764677E+06;8.5062557941E+04;3.0961452714E+04;4.8242070179E-04;-1.5677553474E-02;1.1970241289E-04
2459893.125000;2022-Nov-09 15:00:00;-1.3593747294E+06;8.5006118794E+04;3.0961883609E+04;4.8328043190E-04;-1.5677527693E-02;1.1968403609E-04
2459893.166667;2022-Nov-09 16:00:00;-1.3593729880E+06;8.4949679741E+04;3.0962314439E+04;4.8414025241E-04;-1.5677501901E-02;1.1966564818E-04
2459893.208333;2022-Nov-09 17:00:00;-1.3593712436E+06;8.4893240781E+04;3.0962745202E+04;4.8500016333E-04;-1.5677476096E-02;1.1964724919E-04
2459893.250000;2022-Nov-09 18:00:00;-1.3593694960E+06;8.4836801913E+04;3.0963175899E+04;4.8586016469E-04;-1.5677450278E-02;1.1962883911E-04
2459893.291667;2022-Nov-09 19:00:00;-1.3593677454E+06;8.4780363139E+04;3.0963606530E+04;4.8672025650E-04;-1.5677424448E-02;1.1961041794E-04
2459893.333333;2022-Nov-09 20:00:00;-1.3593659916E+06;8.4723924457E+04;3.0964037094E+04;4.8758043879E-04;-1.5677398604E-02;1.1959198570E-04
2459893.375000;2022-Nov-09 21:00:00;-1.3593642348E+06;8.4667485869E+04;3.0964467592E+04;4.8844071156E-04;-1.5677372748E-02;1.1957354238E-04
2459893.416667;2022-Nov-09 22:00:00;-1.3593624749E+06;8.4611047374E+04;3.0964898023E+04;4.8930107484E-04;-1.5677346879E-02;1.1955508799E-04
2459893.458333;2022-Nov-09 23:00:00;-1.3593607118E+06;8.4554608971E+04;3.0965328388E+04;4.9016152864E-04;-1.5677320996E-02;1.1953662254E-04
2459893.500000;2022-Nov-10 00:00:00;-1.3593589457E+06;8.4498170662E+04;3.0965758687E+04;4.9102207299E-04;-1.5677295100E-02;1.1951814603E-04
2459893.541667;2022-Nov-10 01:00:00;-1.3593571765E+06;8.4441732447E+04;3.0966188919E+04;4.9188270790E-04;-1.5677269190E-02;1.1949965847E-04
2459893.583333;2022-Nov-10 02:00:00;-1.3593554042E+06;8.4385294324E+04;3.0966619085E+04;4.9274343339E-04;-1.5677243267E-02;1.1948115986E-04
2459893.625000;2022-Nov-10 03:00:00;-1.3593536287E+06;8.4328856295E+04;3.0967049183E+04;4.9360424948E-04;-1.5677217330E-02;1.1946265020E-04
2459893.666667;2022-Nov-10 04:00:00;-1.3593518502E+06;8.4272418359E+04;3.0967479216E+04;4.9446515618E-04;-1.5677191378E-02;1.1944412950E-04
2459893.708333;2022-Nov-10 05:00:00;-1.3593500686E+06;8.4215980517E+04;3.0967909181E+04;4.9532615352E-04;-1.5677165412E-02;1.1942559776E-04
2459893.750000;2022-Nov-10 06:00:00;-1.3593482839E+06;8.4159542769E+04;3.0968339080E+04;4.9618724150E-04;-1.5677139432E-02;1.1940705499E-04
2459893.791667;2022-Nov-10 07:00:00;-1.3593464960E+06;8.4103105113E+04;3.0968768912E+04;4.9704842015E-04;-1.5677113438E-02;1.1938850120E-04
2459893.833333;2022-Nov-10 08:00:00;-1.3593447051E+06;8.4046667552E+04;3.0969198677E+04;4.9790968949E-04;-1.5677087428E-02;1.1936993638E-04
2459893.875000;2022-Nov-10 09:00:00;-1.3593429111E+06;8.3990230084E+04;3.0969628375E+04;4.9877104953E-04;-1.5677061404E-02;1.1935136055E-04
2459893.916667;2022-Nov-10 10:00:00;-1.3593411140E+06;8.3933792710E+04;3.0970058007E+04;4.9963250028E-04;-1.5677035365E-02;1.1933277370E-04
2459893.958333;2022-Nov-10 11:00:00;-1.3593393137E+06;8.3877355429E+04;3.0970487571E+04;5.0049404178E-04;-1.5677009311E-02;1.1931417584E-04
2459894.000000;2022-Nov-10 12:00:00;-1.3593375104E+06;8.3820918243E+04;3.0970917069E+04;5.0135567403E-04;-1.5676983241E-02;1.1929556698E-04
2459894.041667;2022-Nov-10 13:00:00;-1.3593357040E+06;8.3764481150E+04;3.0971346499E+04;5.0221739705E-04;-1.5676957156E-02;1.1927694711E-04
2459894.083333;2022-Nov-10 14:00:00;-1.3593338944E+06;8.3708044151E+04;3.0971775863E+04;5.0307921086E-04;-1.5676931056E-02;1.1925831625E-04
2459894.125000;2022-Nov-10 15:00:00;-1.3593320818E+06;8.3651607246E+04;3.0972205159E+04;5.0394111547E-04;-1.5676904939E-02;1.1923967440E-04
2459894.166667;2022-Nov-10 16:00:00;-1.3593302661E+06;8.3595170436E+04;3.0972634389E+04;5.0480311091E-04;-1.5676878807E-02;1.1922102157E-04
2459894.208333;2022-Nov-10 17:00:00;-1.3593284472E+06;8.3538733719E+04;3.0973063551E+04;5.0566519718E-04;-1.5676852658E-02;1.1920235775E-04
2459894.250000;2022-Nov-10 18:00:00;-1.3593266253E+06;8.3482297097E+04;3.0973492646E+04;5.0652737431E-04;-1.5676826494E-02;1.1918368295E-04
2459894.291667;2022-Nov-10 19:00:00;-1.3593248002E+06;8.3425860568E+04;3.0973921673E+04;5.0738964232E-04;-1.5676800313E-02;1.1916499718E-04
2459894.333333;2022-Nov-10 20:00:00;-1.3593229721E+06;8.3369424134E+04;3.0974350634E+04;5.0825200121E-04;-1.5676774116E-02;1.1914630043E-04
2459894.375000;2022-Nov-10 21:00:00;-1.3593211408E+06;8.3312987795E+04;3.0974779527E+04;5.0911445101E-04;-1.5676747902E-02;1.1912759273E-04
2459894.416667;2022-Nov-10 22:00:00;-1.3593193064E+06;8.3256551549E+04;3.0975208352E+04;5.0997699173E-04;-1.5676721671E-02;1.1910887406E-04
2459894.458333;2022-Nov-10 23:00:00;-1.3593174690E+06;8.3200115399E+04;3.0975637110E+04;5.1083962339E-04;-1.5676695423E-02;1.1909014443E-04
2459894.500000;2022-Nov-11 00:00:00;-1.3593156284E+06;8.3143679342E+04;3.0976065801E+04;5.1170234600E-04;-1.5676669158E-02;1.1907140386E-04
2459894.541667;2022-Nov-11 01:00:00;-1.3593137847E+06;8.3087243381E+04;3.0976494424E+04;5.1256515959E-04;-1.5676642876E-02;1.1905265233E-04
2459894.583333;2022-Nov-11 02:00:00;-1.3593119379E+06;8.3030807514E+04;3.0976922980E+04;5.1342806417E-04;-1.5676616576E-02;1.1903388986E-04
2459894.625000;2022-Nov-11 03:00:00;-1.3593100880E+06;8.2974371741E+04;3.0977351468E+04;5.1429105975E-04;-1.5676590259E-02;1.1901511645E-04
2459894.666667;2022-Nov-11 04:00:00;-1.3593082350E+06;8.2917936064E+04;3.0977779889E+04;5.1515414635E-04;-1.5676563925E-02;1.1899633211E-04
2459894.708333;2022-Nov-11 05:00:00;-1.3593063789E+06;8.2861500481E+04;3.0978208242E+04;5.1601732399E-04;-1.5676537572E-02;1.1897753683E-04
2459894.750000;2022-Nov-11 06:00:00;-1.3593045197E+06;8.2805064993E+04;3.0978636527E+04;5.1688059268E-04;-1.5676511201E-02;1.1895873063E-04
2459894.791667;2022-Nov-11 07:00:00;-1.3593026574E+06;8.2748629601E+04;3.0979064745E+04;5.1774395244E-04;-1.5676484813E-02;1.1893991350E-04
2459894.833333;2022-Nov-11 08:00:00;-1.3593007919E+06;8.2692194303E+04;3.0979492895E+04;5.1860740329E-04;-1.5676458406E-02;1.1892108546E-04
2459894.875000;2022-Nov-11 09:00:00;-1.3592989234E+06;8.2635759100E+04;3.0979920977E+04;5.1947094524E-04;-1.5676431980E-02;1.1890224649E-04
2459894.916667;2022-Nov-11 10:00:00;-1.3592970518E+06;8.2579323992E+04;3.0980348991E+04;5.2033457830E-04;-1.5676405536E-02;1.1888339662E-04
2459894.958333;2022-Nov-11 11:00:00;-1.3592951770E+06;8.2522888980E+04;3.0980776937E+04;5.2119830250E-04;-1.5676379073E-02;1.1886453585E-04
2459895.000000;2022-Nov-11 12:00:00;-1.3592932991E+06;8.2466454063E+04;3.0981204816E+04;5.2206211785E-04;-1.5676352592E-02;1.1884566416E-04
2459895.041667;2022-Nov-11 13:00:00;-1.3592914181E+06;8.2410019242E+04;3.0981632626E+04;5.2292602436E-04;-1.5676326091E-02;1.1882678159E-04
2459895.083333;2022-Nov-11 14:00:00;-1.3592895341E+06;8.2353584515E+04;3.0982060368E+04;5.2379002205E-04;-1.5676299571E-02;1.1880788811E-04
2459895.125000;2022-Nov-11 15:00:00;-1.3592876469E+06;8.2297149885E+04;3.0982488043E+04;5.2465411094E-04;-1.5676273032E-02;1.1878898375E-04
2459895.166667;2022-Nov-11 16:00:00;-1.3592857565E+06;8.2240715350E+04;3.0982915649E+04;5.2551829104E-04;-1.5676246473E-02;1.1877006850E-04
2459895.208333;2022-Nov-11 17:00:00;-1.3592838631E+06;8.2184280910E+04;3.0983343187E+04;5.2638256237E-04;-1.5676219895E-02;1.1875114236E-04
2459895.250000;2022-Nov-11 18:00:00;-1.3592819666E+06;8.2127846566E+04;3.0983770657E+04;5.2724692495E-04;-1.5676193297E-02;1.1873220535E-04
2459895.291667;2022-Nov-11 19:00:00;-1.3592800669E+06;8.2071412318E+04;3.0984198059E+04;5.2811137878E-04;-1.5676166679E-02;1.1871325746E-04
2459895.333333;2022-Nov-11 20:00:00;-1.3592781642E+06;8.2014978166E+04;3.0984625393E+04;5.2897592388E-04;-1.5676140041E-02;1.1869429871E-04
2459895.375000;2022-Nov-11 21:00:00;-1.3592762583E+06;8.1958544110E+04;3.0985052658E+04;5.2984056028E-04;-1.5676113383E-02;1.1867532908E-04
2459895.416667;2022-Nov-11 22:00:00;-1.3592743493E+06;8.1902110150E+04;3.0985479855E+04;5.3070528798E-04;-1.5676086704E-02;1.1865634860E-04
2459895.458333;2022-Nov-11 23:00:00;-1.3592724372E+06;8.1845676286E+04;3.0985906984E+04;5.3157010700E-04;-1.5676060006E-02;1.1863735725E-04
2459895.500000;2022-Nov-12 00:00:00;-1.3592705220E+06;8.1789242518E+04;3.0986334044E+04;5.3243501736E-04;-1.5676033286E-02;1.1861835505E-04
2459895.541667;2022-Nov-12 01:00:00;-1.3592686037E+06;8.1732808846E+04;3.0986761036E+04;5.3330001906E-04;-1.5676006546E-02;1.1859934200E-04
2459895.583333;2022-Nov-12 02:00:00;-1.3592666823E+06;8.1676375271E+04;3.0987187959E+04;5.3416511214E-04;-1.5675979784E-02;1.1858031810E-04
2459895.625000;2022-Nov-12 03:00:00;-1.3592647577E+06;8.1619941792E+04;3.0987614814E+04;5.3503029659E-04;-1.5675953002E-02;1.1856128335E-04
2459895.666667;2022-Nov-12 04:00:00;-1.3592628301E+06;8.1563508409E+04;3.0988041600E+04;5.3589557245E-04;-1.5675926198E-02;1.1854223777E-04
2459895.708333;2022-Nov-12 05:00:00;-1.3592608993E+06;8.1507075123E+04;3.0988468318E+04;5.3676093971E-04;-1.5675899374E-02;1.1852318135E-04
2459895.750000;2022-Nov-12 06:00:00;-1.3592589654E+06;8.1450641934E+04;3.0988894967E+04;5.3762639840E-04;-1.5675872527E-02;1.1850411410E-04
2459895.791667;2022-Nov-12 07:00:00;-1.3592570284E+06;8.1394208841E+04;3.0989321548E+04;5.3849194854E-04;-1.5675845659E-02;1.1848503602E-04
2459895.833333;2022-Nov-12 08:00:00;-1.3592550882E+06;8.1337775845E+04;3.0989748060E+04;5.3935759013E-04;-1.5675818769E-02;1.1846594712E-04
2459895.875000;2022-Nov-12 09:00:00;-1.3592531450E+06;8.1281342946E+04;3.0990174503E+04;5.4022332319E-04;-1.5675791858E-02;1.1844684739E-04
2459895.916667;2022-Nov-12 10:00:00;-1.3592511986E+06;8.1224910144E+04;3.0990600877E+04;5.4108914774E-04;-1.5675764924E-02;1.1842773685E-04
2459895.958333;2022-Nov-12 11:00:00;-1.3592492491E+06;8.1168477438E+04;3.0991027182E+04;5.4195506379E-04;-1.5675737968E-02;1.1840861549E-04
2459896.000000;2022-Nov-12 12:00:00;-1.3592472966E+06;8.1112044830E+04;3.0991453419E+04;5.4282107135E-04;-1.5675710990E-02;1.1838948333E-04
2459896.041667;2022-Nov-12 13:00:00;-1.3592453408E+06;8.1055612319E+04;3.0991879587E+04;5.4368717045E-04;-1.5675683989E-02;1.1837034036E-04
2459896.083333;2022-Nov-12 14:00:00;-1.3592433820E+06;8.0999179906E+04;3.0992305685E+04;5.4455336109E-04;-1.5675656965E-02;1.1835118658E-04
2459896.125000;2022-Nov-12 15:00:00;-1.3592414201E+06;8.0942747589E+04;3.0992731715E+04;5.4541964330E-04;-1.5675629919E-02;1.1833202201E-04
2459896.166667;2022-Nov-12 16:00:00;-1.3592394550E+06;8.0886315370E+04;3.0993157676E+04;5.4628601708E-04;-1.5675602850E-02;1.1831284664E-04
2459896.208333;2022-Nov-12 17:00:00;-1.3592374868E+06;8.0829883249E+04;3.0993583568E+04;5.4715248245E-04;-1.5675575758E-02;1.1829366048E-04
2459896.250000;2022-Nov-12 18:00:00;-1.3592355155E+06;8.0773451225E+04;3.0994009390E+04;5.4801903942E-04;-1.5675548642E-02;1.1827446354E-04
2459896.291667;2022-Nov-12 19:00:00;-1.3592335411E+06;8.0717019299E+04;3.0994435144E+04;5.4888568802E-04;-1.5675521503E-02;1.1825525581E-04
2459896.333333;2022-Nov-12 20:00:00;-1.3592315635E+06;8.0660587470E+04;3.0994860828E+04;5.4975242825E-04;-1.5675494341E-02;1.1823603729E-04
2459896.375000;2022-Nov-12 21:00:00;-1.3592295828E+06;8.0604155739E+04;3.0995286443E+04;5.5061926013E-04;-1.5675467155E-02;1.1821680801E-04
2459896.416667;2022-Nov-12 22:00:00;-1.3592275990E+06;8.0547724107E+04;3.0995711989E+04;5.5148618367E-04;-1.5675439945E-02;1.1819756794E-04
2459896.458333;2022-Nov-12 23:00:00;-1.3592256121E+06;8.0491292572E+04;3.0996137466E+04;5.5235319888E-04;-1.5675412712E-02;1.1817831711E-04
2459896.500000;2022-Nov-13 00:00:00;-1.3592236221E+06;8.0434861135E+04;3.0996562873E+04;5.5322030579E-04;-1.5675385454E-02;1.1815905551E-04
2459896.541667;2022-Nov-13 01:00:00;-1.3592216290E+06;8.0378429797E+04;3.0996988211E+04;5.5408750441E-04;-1.5675358172E-02;1.1813978315E-04
2459896.583333;2022-Nov-13 02:00:00;-1.3592196327E+06;8.0321998556E+04;3.0997413479E+04;5.5495479475E-04;-1.5675330866E-02;1.1812050003E-04
2459896.625000;2022-Nov-13 03:00:00;-1.3592176333E+06;8.0265567414E+04;3.0997838678E+04;5.5582217682E-04;-1.5675303535E-02;1.1810120615E-04
2459896.666667;2022-Nov-13 04:00:00;-1.3592156308E+06;8.0209136371E+04;3.0998263808E+04;5.5668965064E-04;-1.5675276180E-02;1.1808190152E-04
2459896.708333;2022-Nov-13 05:00:00;-1.3592136251E+06;8.0152705426E+04;3.0998688868E+04;5.5755721622E-04;-1.5675248800E-02;1.1806258614E-04
2459896.750000;2022-Nov-13 06:00:00;-1.3592116163E+06;8.0096274579E+04;3.0999113859E+04;5.5842487359E-04;-1.5675221395E-02;1.1804326002E-04
2459896.791667;2022-Nov-13 07:00:00;-1.3592096045E+06;8.0039843832E+04;3.0999538780E+04;5.5929262274E-04;-1.5675193965E-02;1.1802392315E-04
2459896.833333;2022-Nov-13 08:00:00;-1.3592075894E+06;7.9983413183E+04;3.0999963631E+04;5.6016046370E-04;-1.5675166510E-02;1.1800457554E-04
2459896.875000;2022-Nov-13 09:00:00;-1.3592055713E+06;7.9926982633E+04;3.1000388412E+04;5.6102839649E-04;-1.5675139029E-02;1.1798521720E-04
2459896.916667;2022-Nov-13 10:00:00;-1.3592035500E+06;7.9870552182E+04;3.1000813124E+04;5.6189642110E-04;-1.5675111523E-02;1.1796584813E-04
2459896.958333;2022-Nov-13 11:00:00;-1.3592015256E+06;7.9814121830E+04;3.1001237767E+04;5.6276453757E-04;-1.5675083992E-02;1.1794646833E-04
2459897.000000;2022-Nov-13 12:00:00;-1.3591994981E+06;7.9757691577E+04;3.1001662339E+04;5.6363274590E-04;-1.5675056434E-02;1.1792707780E-04
2459897.041667;2022-Nov-13 13:00:00;-1.3591974675E+06;7.9701261424E+04;3.1002086842E+04;5.6450104610E-04;-1.5675028851E-02;1.1790767655E-04
2459897.083333;2022-Nov-13 14:00:00;-1.3591954337E+06;7.9644831370E+04;3.1002511274E+04;5.6536943820E-04;-1.5675001242E-02;1.1788826458E-04
2459897.125000;2022-Nov-13 15:00:00;-1.3591933968E+06;7.9588401415E+04;3.1002935637E+04;5.6623792220E-04;-1.5674973607E-02;1.1786884190E-04
2459897.166667;2022-Nov-13 16:00:00;-1.3591913568E+06;7.9531971560E+04;3.1003359930E+04;5.6710649812E-04;-1.5674945945E-02;1.1784940850E-04
2459897.208333;2022-Nov-13 17:00:00;-1.3591893137E+06;7.9475541804E+04;3.1003784153E+04;5.6797516598E-04;-1.5674918257E-02;1.1782996440E-04
2459897.250000;2022-Nov-13 18:00:00;-1.3591872674E+06;7.9419112148E+04;3.1004208306E+04;5.6884392578E-04;-1.5674890542E-02;1.1781050959E-04
2459897.291667;2022-Nov-13 19:00:00;-1.3591852180E+06;7.9362682592E+04;3.1004632388E+04;5.6971277754E-04;-1.5674862801E-02;1.1779104408E-04
2459897.333333;2022-Nov-13 20:00:00;-1.3591831655E+06;7.9306253136E+04;3.1005056401E+04;5.7058172128E-04;-1.5674835032E-02;1.1777156787E-04
2459897.375000;2022-Nov-13 21:00:00;-1.3591811098E+06;7.9249823780E+04;3.1005480344E+04;5.7145075700E-04;-1.5674807237E-02;1.1775208096E-04
2459897.416667;2022-Nov-13 22:00:00;-1.3591790510E+06;7.9193394524E+04;3.1005904216E+04;5.7231988473E-04;-1.5674779415E-02;1.1773258336E-04
2459897.458333;2022-Nov-13 23:00:00;-1.3591769891E+06;7.9136965368E+04;3.1006328018E+04;5.7318910447E-04;-1.5674751565E-02;1.1771307507E-04
2459897.500000;2022-Nov-14 00:00:00;-1.3591749240E+06;7.9080536313E+04;3.1006751750E+04;5.7405841625E-04;-1.5674723688E-02;1.1769355610E-04
2459897.541667;2022-Nov-14 01:00:00;-1.3591728559E+06;7.9024107358E+04;3.1007175412E+04;5.7492782006E-04;-1.5674695784E-02;1.1767402644E-04
2459897.583333;2022-Nov-14 02:00:00;-1.3591707846E+06;7.8967678503E+04;3.1007599003E+04;5.7579731594E-04;-1.5674667851E-02;1.1765448611E-04
