T;t;x;y;z;vx;vy;vz
2459758.375000;2022-Jun-27 21:00:00;1.9307115693E+08;-6.9590455100E+07;-6.2038748608E+06;9.1143320356E+00;2.4860288837E+01;2.9789587289E-01
2459758.416667;2022-Jun-27 22:00:00;1.9310394959E+08;-6.9500951259E+07;-6.2028018286E+06;9.1038122079E+00;2.4864066624E+01;2.9823310917E-01
2459758.458333;2022-Jun-27 23:00:00;1.9313670437E+08;-6.9411433826E+07;-6.2017275825E+06;9.0932906794E+00;2.4867839517E+01;2.9857029100E-01
2459758.500000;2022-Jun-28 00:00:00;1.9316942128E+08;-6.9321902820E+07;-6.2006521226E+06;9.0827674674E+00;2.4871607508E+01;2.9890741089E-01
2459758.541667;2022-Jun-28 01:00:00;1.9320210029E+08;-6.9232358258E+07;-6.1995754492E+06;9.0722425883E+00;2.4875370605E+01;2.9924446260E-01
2459758.583333;2022-Jun-28 02:00:00;1.9323474142E+08;-6.9142800158E+07;-6.1984975626E+06;9.0617160511E+00;2.4879128821E+01;2.9958144363E-01
2459758.625000;2022-Jun-28 03:00:00;1.9326734465E+08;-6.9053228537E+07;-6.1974184629E+06;9.0511878530E+00;2.4882882172E+01;2.9991835736E-01
2459758.666667;2022-Jun-28 04:00:00;1.9329990997E+08;-6.8963643412E+07;-6.1963381505E+06;9.0406579812E+00;2.4886630663E+01;3.0025521150E-01
2459758.708333;2022-Jun-28 05:00:00;1.9333243738E+08;-6.8874044802E+07;-6.1952566254E+06;9.0301264228E+00;2.4890374285E+01;3.0059201301E-01
2459758.750000;2022-Jun-28 06:00:00;1.9336492688E+08;-6.8784432723E+07;-6.1941738880E+06;9.0195931763E+00;2.4894113018E+01;3.0092876278E-01
2459758.791667;2022-Jun-28 07:00:00;1.9339737845E+08;-6.8694807194E+07;-6.1930899384E+06;9.0090582549E+00;2.4897846847E+01;3.0126545502E-01
2459758.833333;2022-Jun-28 08:00:00;1.9342979210E+08;-6.8605168232E+07;-6.1920047768E+06;8.9985216762E+00;2.4901575769E+01;3.0160208236E-01
2459758.875000;2022-Jun-28 09:00:00;1.9346216781E+08;-6.8515515854E+07;-6.1909184035E+06;8.9879834548E+00;2.4905299793E+01;3.0193863949E-01
2459758.916667;2022-Jun-28 10:00:00;1.9349450558E+08;-6.8425850079E+07;-6.1898308187E+06;8.9774435959E+00;2.4909018936E+01;3.0227512592E-01
2459758.958333;2022-Jun-28 11:00:00;1.9352680540E+08;-6.8336170924E+07;-6.1887420227E+06;8.9669020927E+00;2.4912733210E+01;3.0261154678E-01
2459759.000000;2022-Jun-28 12:00:00;1.9355906727E+08;-6.8246478406E+07;-6.1876520156E+06;8.9563589309E+00;2.4916442618E+01;3.0294791031E-01
2459759.041667;2022-Jun-28 13:00:00;1.9359129118E+08;-6.8156772543E+07;-6.1865607978E+06;8.9458141003E+00;2.4920147142E+01;3.0328422181E-01
2459759.083333;2022-Jun-28 14:00:00;1.9362347713E+08;-6.8067053352E+07;-6.1854683693E+06;8.9352676054E+00;2.4923846765E+01;3.0362047942E-01
2459759.125000;2022-Jun-28 15:00:00;1.9365562511E+08;-6.7977320852E+07;-6.1843747304E+06;8.9247194618E+00;2.4927541474E+01;3.0395667632E-01
2459759.166667;2022-Jun-28 16:00:00;1.9368773511E+08;-6.7887575059E+07;-6.1832798813E+06;8.9141696872E+00;2.4931231272E+01;3.0429280540E-01
2459759.208333;2022-Jun-28 17:00:00;1.9371980713E+08;-6.7797815993E+07;-6.1821838223E+06;8.9036182932E+00;2.4934916171E+01;3.0462886284E-01
2459759.250000;2022-Jun-28 18:00:00;1.9375184116E+08;-6.7708043669E+07;-6.1810865536E+06;8.8930652811E+00;2.4938596187E+01;3.0496485006E-01
2459759.291667;2022-Jun-28 19:00:00;1.9378383719E+08;-6.7618258106E+07;-6.1799880755E+06;8.8825106408E+00;2.4942271331E+01;3.0530077374E-01
2459759.333333;2022-Jun-28 20:00:00;1.9381579523E+08;-6.7528459321E+07;-6.1788883881E+06;8.8719543573E+00;2.4945941597E+01;3.0563664200E-01
2459759.375000;2022-Jun-28 21:00:00;1.9384771526E+08;-6.7438647332E+07;-6.1777874917E+06;8.8613964255E+00;2.4949606967E+01;3.0597245762E-01
2459759.416667;2022-Jun-28 22:00:00;1.9387959728E+08;-6.7348822157E+07;-6.1766853865E+06;8.8508368545E+00;2.4953267424E+01;3.0630821662E-01
2459759.458333;2022-Jun-28 23:00:00;1.9391144129E+08;-6.7258983813E+07;-6.1755820726E+06;8.8402756617E+00;2.4956922960E+01;3.0664391159E-01
2459759.500000;2022-Jun-29 00:00:00;1.9394324727E+08;-6.7169132317E+07;-6.1744775504E+06;8.8297128634E+00;2.4960573582E+01;3.0697953616E-01
2459759.541667;2022-Jun-29 01:00:00;1.9397501522E+08;-6.7079267689E+07;-6.1733718200E+06;8.8191484681E+00;2.4964219304E+01;3.0731508828E-01
2459759.583333;2022-Jun-29 02:00:00;1.9400674513E+08;-6.6989389944E+07;-6.1722648818E+06;8.8085824729E+00;2.4967860142E+01;3.0765057124E-01
2459759.625000;2022-Jun-29 03:00:00;1.9403843701E+08;-6.6899499102E+07;-6.1711567360E+06;8.7980148646E+00;2.4971496102E+01;3.0798599304E-01
2459759.666667;2022-Jun-29 04:00:00;1.9407009084E+08;-6.6809595178E+07;-6.1700473828E+06;8.7874456303E+00;2.4975127173E+01;3.0832136047E-01
2459759.708333;2022-Jun-29 05:00:00;1.9410170662E+08;-6.6719678192E+07;-6.1689368223E+06;8.7768747698E+00;2.4978753334E+01;3.0865667397E-01
2459759.750000;2022-Jun-29 06:00:00;1.9413328433E+08;-6.6629748160E+07;-6.1678250548E+06;8.7663022961E+00;2.4982374572E+01;3.0899192775E-01
2459759.791667;2022-Jun-29 07:00:00;1.9416482399E+08;-6.6539805101E+07;-6.1667120805E+06;8.7557282272E+00;2.4985990884E+01;3.0932711437E-01
2459759.833333;2022-Jun-29 08:00:00;1.9419632558E+08;-6.6449849032E+07;-6.1655978996E+06;8.7451525772E+00;2.4989602281E+01;3.0966222870E-01
2459759.875000;2022-Jun-29 09:00:00;1.9422778909E+08;-6.6359879970E+07;-6.1644825125E+06;8.7345753510E+00;2.4993208778E+01;3.0999727046E-01
2459759.916667;2022-Jun-29 10:00:00;1.9425921452E+08;-6.6269897934E+07;-6.1633659194E+06;8.7239965414E+00;2.4996810388E+01;3.1033224501E-01
2459759.958333;2022-Jun-29 11:00:00;1.9429060186E+08;-6.6179902941E+07;-6.1622481204E+06;8.7134161339E+00;2.5000407112E+01;3.1066716055E-01
2459760.000000;2022-Jun-29 12:00:00;1.9432195111E+08;-6.6089895009E+07;-6.1611291159E+06;8.7028341186E+00;2.5003998935E+01;3.1100202228E-01
2459760.041667;2022-Jun-29 13:00:00;1.9435326226E+08;-6.5999874155E+07;-6.1600089059E+06;8.6922505009E+00;2.5007585835E+01;3.1133682797E-01
2459760.083333;2022-Jun-29 14:00:00;1.9438453531E+08;-6.5909840397E+07;-6.1588874908E+06;8.6816652964E+00;2.5011167804E+01;3.1167157077E-01
2459760.125000;2022-Jun-29 15:00:00;1.9441577025E+08;-6.5819793753E+07;-6.1577648707E+06;8.6710785226E+00;2.5014744844E+01;3.1200624366E-01
2459760.166667;2022-Jun-29 16:00:00;1.9444696708E+08;-6.5729734240E+07;-6.1566410459E+06;8.6604901910E+00;2.5018316967E+01;3.1234084298E-01
2459760.208333;2022-Jun-29 17:00:00;1.9447812578E+08;-6.5639661876E+07;-6.1555160167E+06;8.6499003022E+00;2.5021884189E+01;3.1267537044E-01
2459760.250000;2022-Jun-29 18:00:00;1.9450924636E+08;-6.5549576680E+07;-6.1543897833E+06;8.6393088457E+00;2.5025446521E+01;3.1300983285E-01
2459760.291667;2022-Jun-29 19:00:00;1.9454032880E+08;-6.5459478667E+07;-6.1532623460E+06;8.6287158070E+00;2.5029003957E+01;3.1334423816E-01
2459760.333333;2022-Jun-29 20:00:00;1.9457137311E+08;-6.5369367857E+07;-6.1521337049E+06;8.6181211810E+00;2.5032556477E+01;3.1367858908E-01
2459760.375000;2022-Jun-29 21:00:00;1.9460237927E+08;-6.5279244267E+07;-6.1510038602E+06;8.6075249775E+00;2.5036104064E+01;3.1401288128E-01
2459760.416667;2022-Jun-29 22:00:00;1.9463334729E+08;-6.5189107914E+07;-6.1498728122E+06;8.5969272141E+00;2.5039646713E+01;3.1434710732E-01
2459760.458333;2022-Jun-29 23:00:00;1.9466427715E+08;-6.5098958816E+07;-6.1487405611E+06;8.5863279068E+00;2.5043184430E+01;3.1468126102E-01
2459760.500000;2022-Jun-30 00:00:00;1.9469516885E+08;-6.5008796992E+07;-6.1476071072E+06;8.5757270638E+00;2.5046717230E+01;3.1501534042E-01
2459760.541667;2022-Jun-30 01:00:00;1.9472602238E+08;-6.4918622458E+07;-6.1464724508E+06;8.5651246818E+00;2.5050245128E+01;3.1534934913E-01
2459760.583333;2022-Jun-30 02:00:00;1.9475683774E+08;-6.4828435233E+07;-6.1453365920E+06;8.5545207471E+00;2.5053768129E+01;3.1568329515E-01
2459760.625000;2022-Jun-30 03:00:00;1.9478761493E+08;-6.4738235333E+07;-6.1441995311E+06;8.5439152476E+00;2.5057286222E+01;3.1601718509E-01
2459760.666667;2022-Jun-30 04:00:00;1.9481835393E+08;-6.4648022778E+07;-6.1430612683E+06;8.5333081834E+00;2.5060799387E+01;3.1635101909E-01
2459760.708333;2022-Jun-30 05:00:00;1.9484905474E+08;-6.4557797584E+07;-6.1419218038E+06;8.5226995679E+00;2.5064307610E+01;3.1668479126E-01
2459760.750000;2022-Jun-30 06:00:00;1.9487971736E+08;-6.4467559769E+07;-6.1407811379E+06;8.5120894194E+00;2.5067810889E+01;3.1701849403E-01
2459760.791667;2022-Jun-30 07:00:00;1.9491034179E+08;-6.4377309351E+07;-6.1396392708E+06;8.5014777515E+00;2.5071309235E+01;3.1735212258E-01
2459760.833333;2022-Jun-30 08:00:00;1.9494092800E+08;-6.4287046348E+07;-6.1384962027E+06;8.4908645690E+00;2.5074802664E+01;3.1768567664E-01
2459760.875000;2022-Jun-30 09:00:00;1.9497147601E+08;-6.4196770778E+07;-6.1373519340E+06;8.4802498640E+00;2.5078291189E+01;3.1801916190E-01
2459760.916667;2022-Jun-30 10:00:00;1.9500198580E+08;-6.4106482658E+07;-6.1362064648E+06;8.4696336220E+00;2.5081774809E+01;3.1835258655E-01
2459760.958333;2022-Jun-30 11:00:00;1.9503245737E+08;-6.4016182005E+07;-6.1350597954E+06;8.4590158340E+00;2.5085253509E+01;3.1868595535E-01
2459761.000000;2022-Jun-30 12:00:00;1.9506289071E+08;-6.3925868838E+07;-6.1339119260E+06;8.4483965053E+00;2.5088727269E+01;3.1901926610E-01
2459761.041667;2022-Jun-30 13:00:00;1.9509328582E+08;-6.3835543175E+07;-6.1327628568E+06;8.4377756523E+00;2.5092196079E+01;3.1935251164E-01
2459761.083333;2022-Jun-30 14:00:00;1.9512364269E+08;-6.3745205033E+07;-6.1316125880E+06;8.4271532922E+00;2.5095659942E+01;3.1968568514E-01
2459761.125000;2022-Jun-30 15:00:00;1.9515396132E+08;-6.3654854429E+07;-6.1304611200E+06;8.4165294361E+00;2.5099118872E+01;3.2001878307E-01
2459761.166667;2022-Jun-30 16:00:00;1.9518424170E+08;-6.3564491383E+07;-6.1293084529E+06;8.4059040844E+00;2.5102572885E+01;3.2035180736E-01
2459761.208333;2022-Jun-30 17:00:00;1.9521448383E+08;-6.3474115910E+07;-6.1281545870E+06;8.3952772259E+00;2.5106021990E+01;3.2068476503E-01
2459761.250000;2022-Jun-30 18:00:00;1.9524468770E+08;-6.3383728030E+07;-6.1269995226E+06;8.3846488463E+00;2.5109466180E+01;3.2101766394E-01
2459761.291667;2022-Jun-30 19:00:00;1.9527485330E+08;-6.3293327760E+07;-6.1258432599E+06;8.3740189412E+00;2.5112905437E+01;3.2135050649E-01
2459761.333333;2022-Jun-30 20:00:00;1.9530498063E+08;-6.3202915117E+07;-6.1246857991E+06;8.3633875208E+00;2.5116339744E+01;3.2168328820E-01
2459761.375000;2022-Jun-30 21:00:00;1.9533506969E+08;-6.3112490119E+07;-6.1235271403E+06;8.3527546027E+00;2.5119769095E+01;3.2201600159E-01
2459761.416667;2022-Jun-30 22:00:00;1.9536512046E+08;-6.3022052785E+07;-6.1223672839E+06;8.3421202027E+00;2.5123193497E+01;3.2234864064E-01
2459761.458333;2022-Jun-30 23:00:00;1.9539513295E+08;-6.2931603132E+07;-6.1212062302E+06;8.3314843286E+00;2.5126612966E+01;3.2268120359E-01
2459761.500000;2022-Jul-01 00:00:00;1.9542510715E+08;-6.2841141178E+07;-6.1200439794E+06;8.3208469766E+00;2.5130027516E+01;3.2301369429E-01
2459761.541667;2022-Jul-01 01:00:00;1.9545504305E+08;-6.2750666940E+07;-6.1188805317E+06;8.3102081329E+00;2.5133437152E+01;3.2334612074E-01
2459761.583333;2022-Jul-01 02:00:00;1.9548494065E+08;-6.2660180436E+07;-6.1177158874E+06;8.2995677853E+00;2.5136841863E+01;3.2367848956E-01
2459761.625000;2022-Jul-01 03:00:00;1.9551479994E+08;-6.2569681685E+07;-6.1165500466E+06;8.2889259349E+00;2.5140241627E+01;3.2401080046E-01
2459761.666667;2022-Jul-01 04:00:00;1.9554462091E+08;-6.2479170703E+07;-6.1153830097E+06;8.2782825955E+00;2.5143636432E+01;3.2434304741E-01
2459761.708333;2022-Jul-01 05:00:00;1.9557440357E+08;-6.2388647508E+07;-6.1142147768E+06;8.2676377850E+00;2.5147026277E+01;3.2467522299E-01
2459761.750000;2022-Jul-01 06:00:00;1.9560414790E+08;-6.2298112119E+07;-6.1130453482E+06;8.2569915171E+00;2.5150411172E+01;3.2500732234E-01
2459761.791667;2022-Jul-01 07:00:00;1.9563385391E+08;-6.2207564554E+07;-6.1118747241E+06;8.2463437957E+00;2.5153791134E+01;3.2533934564E-01
2459761.833333;2022-Jul-01 08:00:00;1.9566352158E+08;-6.2117004829E+07;-6.1107029050E+06;8.2356946131E+00;2.5157166174E+01;3.2567129850E-01
2459761.875000;2022-Jul-01 09:00:00;1.9569315091E+08;-6.2026432963E+07;-6.1095298909E+06;8.2250439544E+00;2.5160536293E+01;3.2600318925E-01
2459761.916667;2022-Jul-01 10:00:00;1.9572274189E+08;-6.1935848974E+07;-6.1083556821E+06;8.2143918112E+00;2.5163901473E+01;3.2633502238E-01
2459761.958333;2022-Jul-01 11:00:00;1.9575229452E+08;-6.1845252878E+07;-6.1071802788E+06;8.2037381895E+00;2.5167261696E+01;3.2666679535E-01
2459762.000000;2022-Jul-01 12:00:00;1.9578180880E+08;-6.1754644695E+07;-6.1060036812E+06;8.1930831059E+00;2.5170616952E+01;3.2699850095E-01
2459762.041667;2022-Jul-01 13:00:00;1.9581128472E+08;-6.1664024442E+07;-6.1048258896E+06;8.1824265774E+00;2.5173967246E+01;3.2733013242E-01
2459762.083333;2022-Jul-01 14:00:00;1.9584072227E+08;-6.1573392137E+07;-6.1036469044E+06;8.1717686150E+00;2.5177312589E+01;3.2766168634E-01
2459762.125000;2022-Jul-01 15:00:00;1.9587012145E+08;-6.1482747798E+07;-6.1024667256E+06;8.1611092185E+00;2.5180652999E+01;3.2799316493E-01
2459762.166667;2022-Jul-01 16:00:00;1.9589948226E+08;-6.1392091441E+07;-6.1012853536E+06;8.1504483764E+00;2.5183988484E+01;3.2832457533E-01
2459762.208333;2022-Jul-01 17:00:00;1.9592880468E+08;-6.1301423086E+07;-6.1001027887E+06;8.1397860748E+00;2.5187319038E+01;3.2865592517E-01
2459762.250000;2022-Jul-01 18:00:00;1.9595808872E+08;-6.1210742750E+07;-6.0989190311E+06;8.1291223096E+00;2.5190644641E+01;3.2898721677E-01
2459762.291667;2022-Jul-01 19:00:00;1.9598733436E+08;-6.1120050451E+07;-6.0977340808E+06;8.1184570917E+00;2.5193965277E+01;3.2931844528E-01
2459762.333333;2022-Jul-01 20:00:00;1.9601654161E+08;-6.1029346206E+07;-6.0965479383E+06;8.1077904386E+00;2.5197280941E+01;3.2964960329E-01
2459762.375000;2022-Jul-01 21:00:00;1.9604571045E+08;-6.0938630034E+07;-6.0953606038E+06;8.0971223661E+00;2.5200591640E+01;3.2998068485E-01
2459762.416667;2022-Jul-01 22:00:00;1.9607484088E+08;-6.0847901952E+07;-6.0941720775E+06;8.0864528815E+00;2.5203897390E+01;3.3031168842E-01
2459762.458333;2022-Jul-01 23:00:00;1.9610393291E+08;-6.0757161979E+07;-6.0929823597E+06;8.0757819804E+00;2.5207198206E+01;3.3064261813E-01
2459762.500000;2022-Jul-02 00:00:00;1.9613298651E+08;-6.0666410131E+07;-6.0917914507E+06;8.0651096490E+00;2.5210494092E+01;3.3097348200E-01
2459762.541667;2022-Jul-02 01:00:00;1.9616200170E+08;-6.0575646427E+07;-6.0905993507E+06;8.0544358755E+00;2.5213785035E+01;3.3130428644E-01
2459762.583333;2022-Jul-02 02:00:00;1.9619097845E+08;-6.0484870885E+07;-6.0894060599E+06;8.0437606612E+00;2.5217071016E+01;3.3163503102E-01
2459762.625000;2022-Jul-02 03:00:00;1.9621991677E+08;-6.0394083522E+07;-6.0882115786E+06;8.0330840205E+00;2.5220352020E+01;3.3196570949E-01
2459762.666667;2022-Jul-02 04:00:00;1.9624881665E+08;-6.0303284356E+07;-6.0870159069E+06;8.0224059711E+00;2.5223628049E+01;3.3229631449E-01
2459762.708333;2022-Jul-02 05:00:00;1.9627767809E+08;-6.0212473406E+07;-6.0858190452E+06;8.0117265265E+00;2.5226899113E+01;3.3262684138E-01
2459762.750000;2022-Jul-02 06:00:00;1.9630650108E+08;-6.0121650689E+07;-6.0846209937E+06;8.0010456901E+00;2.5230165228E+01;3.3295729050E-01
2459762.791667;2022-Jul-02 07:00:00;1.9633528562E+08;-6.0030816222E+07;-6.0834217528E+06;7.9903634537E+00;2.5233426407E+01;3.3328766770E-01
2459762.833333;2022-Jul-02 08:00:00;1.9636403170E+08;-5.9939970025E+07;-6.0822213226E+06;7.9796798024E+00;2.5236682647E+01;3.3361798133E-01
2459762.875000;2022-Jul-02 09:00:00;1.9639273931E+08;-5.9849112113E+07;-6.0810197034E+06;7.9689947283E+00;2.5239933933E+01;3.3394823557E-01
2459762.916667;2022-Jul-02 10:00:00;1.9642140846E+08;-5.9758242506E+07;-6.0798168954E+06;7.9583082380E+00;2.5243180245E+01;3.3427842761E-01
2459762.958333;2022-Jul-02 11:00:00;1.9645003913E+08;-5.9667361221E+07;-6.0786128988E+06;7.9476203480E+00;2.5246421574E+01;3.3460855031E-01
2459763.000000;2022-Jul-02 12:00:00;1.9647863132E+08;-5.9576468277E+07;-6.0774077139E+06;7.9369310757E+00;2.5249657925E+01;3.3493859677E-01
2459763.041667;2022-Jul-02 13:00:00;1.9650718503E+08;-5.9485563690E+07;-6.0762013410E+06;7.9262404313E+00;2.5252889311E+01;3.3526856401E-01
2459763.083333;2022-Jul-02 14:00:00;1.9653570025E+08;-5.9394647480E+07;-6.0749937804E+06;7.9155484144E+00;2.5256115748E+01;3.3559845418E-01
2459763.125000;2022-Jul-02 15:00:00;1.9656417698E+08;-5.9303719663E+07;-6.0737850322E+06;7.9048550131E+00;2.5259337245E+01;3.3592827474E-01
2459763.166667;2022-Jul-02 16:00:00;1.9659261521E+08;-5.9212780257E+07;-6.0725750969E+06;7.8941602137E+00;2.5262553794E+01;3.3625803318E-01
2459763.208333;2022-Jul-02 17:00:00;1.9662101493E+08;-5.9121829281E+07;-6.0713639745E+06;7.8834640130E+00;2.5265765376E+01;3.3658773136E-01
2459763.250000;2022-Jul-02 18:00:00;1.9664937615E+08;-5.9030866753E+07;-6.0701516653E+06;7.8727664219E+00;2.5268971974E+01;3.3691736444E-01
2459763.291667;2022-Jul-02 19:00:00;1.9667769885E+08;-5.8939892689E+07;-6.0689381695E+06;7.8620674584E+00;2.5272173585E+01;3.3724692482E-01
2459763.333333;2022-Jul-02 20:00:00;1.9670598303E+08;-5.8848907109E+07;-6.0677234875E+06;7.8513671379E+00;2.5275370217E+01;3.3757640674E-01
2459763.375000;2022-Jul-02 21:00:00;1.9673422869E+08;-5.8757910030E+07;-6.0665076195E+06;7.8406654675E+00;2.5278561884E+01;3.3790580883E-01
2459763.416667;2022-Jul-02 22:00:00;1.9676243582E+08;-5.8666901469E+07;-6.0652905658E+06;7.8299624422E+00;2.5281748602E+01;3.3823513542E-01
2459763.458333;2022-Jul-02 23:00:00;1.9679060442E+08;-5.8575881446E+07;-6.0640723266E+06;7.8192580483E+00;2.5284930374E+01;3.3856439456E-01
2459763.500000;2022-Jul-03 00:00:00;1.9681873448E+08;-5.8484849977E+07;-6.0628529022E+06;7.8085522740E+00;2.5288107188E+01;3.3889359252E-01
2459763.541667;2022-Jul-03 01:00:00;1.9684682599E+08;-5.8393807080E+07;-6.0616322928E+06;7.7978451216E+00;2.5291279023E+01;3.3922272853E-01
2459763.583333;2022-Jul-03 02:00:00;1.9687487896E+08;-5.8302752774E+07;-6.0604104986E+06;7.7871366055E+00;2.5294445867E+01;3.3955179623E-01
2459763.625000;2022-Jul-03 03:00:00;1.9690289337E+08;-5.8211687076E+07;-6.0591875200E+06;7.7764267437E+00;2.5297607721E+01;3.3988078831E-01
2459763.666667;2022-Jul-03 04:00:00;1.9693086923E+08;-5.8120610004E+07;-6.0579633571E+06;7.7657155492E+00;2.5300764595E+01;3.4020970027E-01
2459763.708333;2022-Jul-03 05:00:00;1.9695880652E+08;-5.8029521576E+07;-6.0567380102E+06;7.7550030249E+00;2.5303916505E+01;3.4053853274E-01
2459763.750000;2022-Jul-03 06:00:00;1.9698670525E+08;-5.7938421811E+07;-6.0555114797E+06;7.7442891623E+00;2.5307063465E+01;3.4086729170E-01
2459763.791667;2022-Jul-03 07:00:00;1.9701456540E+08;-5.7847310725E+07;-6.0542837658E+06;7.7335739465E+00;2.5310205471E+01;3.4119598543E-01
2459763.833333;2022-Jul-03 08:00:00;1.9704238698E+08;-5.7756188338E+07;-6.0530548687E+06;7.7228573699E+00;2.5313342507E+01;3.4152461804E-01
2459763.875000;2022-Jul-03 09:00:00;1.9707016998E+08;-5.7665054665E+07;-6.0518247886E+06;7.7121394397E+00;2.5316474554E+01;3.4185318637E-01
2459763.916667;2022-Jul-03 10:00:00;1.9709791438E+08;-5.7573909727E+07;-6.0505935258E+06;7.7014201727E+00;2.5319601604E+01;3.4218168321E-01
2459763.958333;2022-Jul-03 11:00:00;1.9712562020E+08;-5.7482753540E+07;-6.0493610806E+06;7.6906995859E+00;2.5322723661E+01;3.4251010187E-01
2459764.000000;2022-Jul-03 12:00:00;1.9715328742E+08;-5.7391586122E+07;-6.0481274532E+06;7.6799776893E+00;2.5325840739E+01;3.4283843943E-01
2459764.041667;2022-Jul-03 13:00:00;1.9718091604E+08;-5.7300407493E+07;-6.0468926439E+06;7.6692544819E+00;2.5328952854E+01;3.4316669844E-01
2459764.083333;2022-Jul-03 14:00:00;1.9720850605E+08;-5.7209217668E+07;-6.0456566531E+06;7.6585299516E+00;2.5332060014E+01;3.4349488634E-01
2459764.125000;2022-Jul-03 15:00:00;1.9723605745E+08;-5.7118016666E+07;-6.0444194808E+06;7.6478040847E+00;2.5335162212E+01;3.4382301058E-01
2459764.166667;2022-Jul-03 16:00:00;1.9726357024E+08;-5.7026804506E+07;-6.0431811275E+06;7.6370768786E+00;2.5338259427E+01;3.4415107274E-01
2459764.208333;2022-Jul-03 17:00:00;1.9729104440E+08;-5.6935581204E+07;-6.0419415932E+06;7.6263483447E+00;2.5341351644E+01;3.4447906778E-01
2459764.250000;2022-Jul-03 18:00:00;1.9731847994E+08;-5.6844346780E+07;-6.0407008783E+06;7.6156185013E+00;2.5344438858E+01;3.4480698804E-01
2459764.291667;2022-Jul-03 19:00:00;1.9734587685E+08;-5.6753101251E+07;-6.0394589830E+06;7.6048873632E+00;2.5347521080E+01;3.4513482799E-01
2459764.333333;2022-Jul-03 20:00:00;1.9737323513E+08;-5.6661844634E+07;-6.0382159076E+06;7.5941549373E+00;2.5350598323E+01;3.4546258632E-01
2459764.375000;2022-Jul-03 21:00:00;1.9740055477E+08;-5.6570576949E+07;-6.0369716524E+06;7.5834212182E+00;2.5353670603E+01;3.4579026766E-01
2459764.416667;2022-Jul-03 22:00:00;1.9742783576E+08;-5.6479298212E+07;-6.0357262177E+06;7.5726861918E+00;2.5356737922E+01;3.4611788013E-01
2459764.458333;2022-Jul-03 23:00:00;1.9745507811E+08;-5.6388008442E+07;-6.0344796038E+06;7.5619498472E+00;2.5359800268E+01;3.4644542960E-01
2459764.500000;2022-Jul-04 00:00:00;1.9748228180E+08;-5.6296707656E+07;-6.0332318107E+06;7.5512121868E+00;2.5362857620E+01;3.4677291525E-01
2459764.541667;2022-Jul-04 01:00:00;1.9750944683E+08;-5.6205395873E+07;-6.0319828389E+06;7.5404732257E+00;2.5365909966E+01;3.4710033040E-01
2459764.583333;2022-Jul-04 02:00:00;1.9753657321E+08;-5.6114073110E+07;-6.0307326884E+06;7.5297329817E+00;2.5368957308E+01;3.4742766786E-01
2459764.625000;2022-Jul-04 03:00:00;1.9756366091E+08;-5.6022739386E+07;-6.0294813598E+06;7.5189914677E+00;2.5371999656E+01;3.4775492325E-01
2459764.666667;2022-Jul-04 04:00:00;1.9759070994E+08;-5.5931394719E+07;-6.0282288531E+06;7.5082486861E+00;2.5375037028E+01;3.4808209737E-01
2459764.708333;2022-Jul-04 05:00:00;1.9761772030E+08;-5.5840039126E+07;-6.0269751687E+06;7.4975046279E+00;2.5378069434E+01;3.4840919646E-01
2459764.750000;2022-Jul-04 06:00:00;1.9764469197E+08;-5.5748672625E+07;-6.0257203070E+06;7.4867592785E+00;2.5381096873E+01;3.4873622869E-01
2459764.791667;2022-Jul-04 07:00:00;1.9767162496E+08;-5.5657295234E+07;-6.0244642680E+06;7.4760126307E+00;2.5384119327E+01;3.4906319789E-01
2459764.833333;2022-Jul-04 08:00:00;1.9769851926E+08;-5.5565906972E+07;-6.0232070520E+06;7.4652646922E+00;2.5387136777E+01;3.4939010071E-01
2459764.875000;2022-Jul-04 09:00:00;1.9772537487E+08;-5.5474507855E+07;-6.0219486593E+06;7.4545154801E+00;2.5390149216E+01;3.4971692985E-01
2459764.916667;2022-Jul-04 10:00:00;1.9775219177E+08;-5.5383097903E+07;-6.0206890902E+06;7.4437650111E+00;2.5393156649E+01;3.5004367872E-01
2459764.958333;2022-Jul-04 11:00:00;1.9777896998E+08;-5.5291677133E+07;-6.0194283449E+06;7.4330132949E+00;2.5396159090E+01;3.5037034462E-01
2459765.000000;2022-Jul-04 12:00:00;1.9780570947E+08;-5.5200245564E+07;-6.0181664238E+06;7.4222603300E+00;2.5399156555E+01;3.5069693033E-01
2459765.041667;2022-Jul-04 13:00:00;1.9783241025E+08;-5.5108803212E+07;-6.0169033271E+06;7.4115061041E+00;2.5402149052E+01;3.5102344335E-01
2459765.083333;2022-Jul-04 14:00:00;1.9785907231E+08;-5.5017350097E+07;-6.0156390551E+06;7.4007506034E+00;2.5405136571E+01;3.5134989117E-01
2459765.125000;2022-Jul-04 15:00:00;1.9788569565E+08;-5.4925886235E+07;-6.0143736080E+06;7.3899938262E+00;2.5408119095E+01;3.5167627495E-01
2459765.166667;2022-Jul-04 16:00:00;1.9791228026E+08;-5.4834411645E+07;-6.0131069860E+06;7.3792357843E+00;2.5411096606E+01;3.5200258951E-01
2459765.208333;2022-Jul-04 17:00:00;1.9793882615E+08;-5.4742926345E+07;-6.0118391894E+06;7.3684764955E+00;2.5414069101E+01;3.5232882732E-01
2459765.250000;2022-Jul-04 18:00:00;1.9796533329E+08;-5.4651430354E+07;-6.0105702186E+06;7.3577159750E+00;2.5417036591E+01;3.5265498280E-01
