Datum;Laenge;Breite;Abstand;Laenge rad;Breite rad;x;y;r
2019-Apr-08;203.2015;3.0924;0.203080223;3.54653522;0.053972562;-0.186384313;-0.079890195;0.202784505
2019-Apr-09;214.7813;2.7655;0.223095487;3.748640857;0.04826708;-0.183022826;-0.127115609;0.222835664
2019-Apr-10;224.377;2.4085;0.244712269;3.916117416;0.042036255;-0.174754434;-0.170994815;0.244496092
2019-Apr-11;232.3835;2.0585;0.267105134;4.055857202;0.035927603;-0.162928632;-0.211441153;0.266932764
2019-Apr-12;239.1408;1.7315;0.289744571;4.173794336;0.030220376;-0.148550852;-0.248611973;0.289612273
2019-Apr-13;244.9175;1.4326;0.312299517;4.274616771;0.025003587;-0.132349508;-0.282760737;0.3122019
2019-Apr-14;249.9186;1.1619;0.33456622;4.361902432;0.020278981;-0.114851304;-0.314161914;0.334497429
2019-Apr-15;254.2998;0.9173;0.356421424;4.438368797;0.016009905;-0.096436633;-0.343079653;0.356375746
2019-Apr-16;258.1791;0.6963;0.377792706;4.506075355;0.012152728;-0.077386293;-0.369753447;0.377764808
2019-Apr-17;261.6472;0.4959;0.398639865;4.566605119;0.008655088;-0.057907455;-0.394396456;0.398624934
2019-Apr-18;264.7746;0.3136;0.418943194;4.621188546;0.005473353;-0.038154286;-0.417195868;0.418936918
2019-Apr-19;267.6163;0.1471;0.438696072;4.670785567;0.002567379;-0.018245929;-0.438315024;0.438694626
2019-Apr-20;270.2163;-0.0055;0.45790018;4.716164128;-9.59931E-05;0.001728636;-0.457896915;0.457900178
2019-Apr-21;272.6097;-0.146;0.476562421;4.757936838;-0.002548181;0.021698822;-0.476066621;0.476560874
2019-Apr-22;274.8251;-0.2759;0.494692904;4.796602862;-0.004815363;0.041610303;-0.49293405;0.494687169
2019-Apr-23;276.8861;-0.3963;0.512303617;4.832574098;-0.00691674;0.061421681;-0.508595928;0.512291363
2019-Apr-24;278.812;-0.5083;0.529407553;4.866187394;-0.008871509;0.081098238;-0.523138007;0.52938672
2019-Apr-25;280.6191;-0.613;0.546018126;4.897727239;-0.010698868;0.100613921;-0.53663629;0.545986876
2019-Apr-26;282.321;-0.7109;0.5621488;4.927430998;-0.012407546;0.119946843;-0.549158794;0.56210553
2019-Apr-27;283.9293;-0.8029;0.577812831;4.955501128;-0.014013249;0.13908;-0.560766318;0.577756099
2019-Apr-28;285.454;-0.8896;0.593023116;4.982112163;-0.015526449;0.158000643;-0.57151329;0.592951637
2019-Apr-29;286.9036;-0.9714;0.607792095;5.007412456;-0.016954128;0.176697636;-0.581449054;0.607704745
2019-Apr-30;288.2854;-1.0487;0.622131696;5.031529415;-0.018303268;0.195161445;-0.590618496;0.622027489
2019-May-01;289.6059;-1.1221;0.636053305;5.054576488;-0.01958434;0.213385852;-0.59906188;0.635931331
2019-May-02;290.8707;-1.1918;0.649567761;5.076651413;-0.020800834;0.23136509;-0.606816229;0.649427241
2019-May-03;292.0847;-1.2582;0.662685361;5.09783971;-0.021959733;0.249094272;-0.613915461;0.662525584
2019-May-04;293.2524;-1.3215;0.675415869;5.118219919;-0.023064526;0.266571339;-0.620389943;0.675236226
2019-May-05;294.3775;-1.382;0.687768536;5.137856619;-0.02412045;0.28379167;-0.626268869;0.687568476
2019-May-06;295.4635;-1.4398;0.699752123;5.156810894;-0.025129251;0.300753659;-0.631578284;0.699531195
2019-May-07;296.5136;-1.4953;0.711374918;5.175138597;-0.026097908;0.317456897;-0.636341729;0.711132673
2019-May-08;297.5304;-1.5485;0.722644764;5.192885105;-0.027026423;0.333898288;-0.64058258;0.722380861
2019-May-09;298.5166;-1.5996;0.733569083;5.210097542;-0.027918287;0.350079201;-0.644320441;0.733283218
2019-May-10;299.4743;-1.6488;0.744154891;5.22681256;-0.028776989;0.365997251;-0.647575523;0.743846789
2019-May-11;300.4055;-1.6962;0.754408829;5.243065066;-0.029604275;0.381651496;-0.65036618;0.754078266
2019-May-12;301.3123;-1.742;0.76433718;5.258891712;-0.030403636;0.397044386;-0.652707601;0.763983938
2019-May-13;302.1962;-1.7861;0.773945887;5.274318677;-0.031173326;0.412173615;-0.654616872;0.773569866
2019-May-14;303.0588;-1.8288;0.783240574;5.289373887;-0.031918581;0.427039666;-0.656108326;0.782841627
2019-May-15;303.9015;-1.8701;0.79222656;5.304081777;-0.032639402;0.441642352;-0.657195989;0.791804606
2019-May-16;304.7257;-1.9101;0.800908885;5.31846678;-0.033337534;0.455982831;-0.657892132;0.800463865
2019-May-17;305.5326;-1.9489;0.80929232;5.332549842;-0.034014722;0.470061179;-0.658208976;0.808824189
2019-May-18;306.3232;-1.9865;0.81738138;5.346348415;-0.034670966;0.483876275;-0.658159002;0.816890152
2019-May-19;307.0986;-2.023;0.825180333;5.359881698;-0.035308011;0.497429064;-0.657752526;0.824666028
2019-May-20;307.8599;-2.0585;0.832693217;5.37316889;-0.035927603;0.510721335;-0.656998546;0.832155858
2019-May-21;308.6078;-2.093;0.839923855;5.386222207;-0.036529741;0.523751066;-0.655908472;0.839363511
2019-May-22;309.3432;-2.1266;0.846875862;5.399057359;-0.037116172;0.53651917;-0.6544909;0.846292596
2019-May-23;310.0669;-2.1593;0.853552655;5.411688306;-0.037686895;0.549026037;-0.652754373;0.852946576
2019-May-24;310.7796;-2.1912;0.859957466;5.424127268;-0.038243655;0.561271409;-0.650707431;0.859328665
2019-May-25;311.482;-2.2222;0.866093344;5.436386461;-0.038784707;0.57325557;-0.648357873;0.865442014
2019-May-26;312.1748;-2.2526;0.871963171;5.448478102;-0.039315287;0.584979063;-0.645712516;0.871289365
2019-May-27;312.8585;-2.2822;0.877569663;5.460410918;-0.039831904;0.596440734;-0.642779697;0.876873587
2019-May-28;313.5338;-2.3111;0.882915377;5.472197126;-0.040336304;0.607641889;-0.639564901;0.882197216
2019-May-29;314.2012;-2.3394;0.888002725;5.483845454;-0.040830233;0.618581865;-0.636075036;0.88726263
2019-May-30;314.8613;-2.367;0.89283397;5.495366372;-0.041311943;0.629261448;-0.632315444;0.892072189
2019-May-31;315.5144;-2.394;0.897411237;5.506765117;-0.041783182;0.639678241;-0.628294113;0.896627986
2019-Jun-01;316.1611;-2.4205;0.901736519;5.518052162;-0.042245695;0.649833353;-0.624015254;0.900931975
2019-Jun-02;316.8018;-2.4464;0.905811677;5.529234486;-0.042697735;0.659725946;-0.619484898;0.904986112
2019-Jun-03;317.437;-2.4718;0.909638449;5.540320818;-0.043141048;0.669356313;-0.614707406;0.908792093
2019-Jun-04;318.067;-2.4967;0.913218451;5.551316392;-0.043575635;0.678722759;-0.609689092;0.912351562
2019-Jun-05;318.6924;-2.5211;0.916553181;5.562231681;-0.044001496;0.687826886;-0.604432356;0.915666041
2019-Jun-06;319.3133;-2.5451;0.919644026;5.57306843;-0.044420375;0.696665017;-0.598945145;0.918736868
2019-Jun-07;319.9304;-2.5685;0.922492258;5.583838857;-0.044828782;0.705240015;-0.593228002;0.921565484
2019-Jun-08;320.5437;-2.5916;0.925099044;5.594542962;-0.045231953;0.713547205;-0.587289449;0.924152861
2019-Jun-09;321.1539;-2.6142;0.927465443;5.605192961;-0.045626397;0.721589459;-0.581129349;0.926500226
2019-Jun-10;321.7611;-2.6365;0.929592412;5.6157906;-0.046015606;0.729363268;-0.574754558;0.928608409
2019-Jun-11;322.3657;-2.6583;0.931480806;5.62634286;-0.046396088;0.736868427;-0.568168144;0.930478435
2019-Jun-12;322.968;-2.6798;0.933131382;5.636854979;-0.046771333;0.744103473;-0.561374033;0.932110929
2019-Jun-13;323.5684;-2.7009;0.934544796;5.647333935;-0.047139598;0.75106807;-0.554374789;0.933506643
2019-Jun-14;324.1671;-2.7216;0.93572161;5.657783222;-0.047500881;0.757759834;-0.547175349;0.934666159
2019-Jun-15;324.7645;-2.742;0.936662289;5.668209819;-0.047856928;0.764178204;-0.539777825;0.935589882
2019-Jun-16;325.3609;-2.7621;0.937367205;5.678618962;-0.048207739;0.770321642;-0.53218553;0.936278202
2019-Jun-17;325.9566;-2.7818;0.937836634;5.689015889;-0.048551569;0.776188604;-0.524401694;0.936731491
2019-Jun-18;326.5518;-2.8013;0.93807076;5.699404088;-0.048891908;0.781776362;-0.516430666;0.936949792
2019-Jun-19;327.1469;-2.8204;0.938069675;5.709790543;-0.049225266;0.787084188;-0.508274165;0.936933374
2019-Jun-20;327.7422;-2.8392;0.937833377;5.720180488;-0.049553388;0.792110119;-0.499935042;0.93668217
2019-Jun-21;328.3379;-2.8578;0.937361772;5.730577414;-0.049878019;0.796851213;-0.491417476;0.936196022
2019-Jun-22;328.9344;-2.876;0.936654673;5.740988303;-0.050195669;0.801306351;-0.482722963;0.935474921
2019-Jun-23;329.532;-2.894;0.9357118;5.751418391;-0.050509829;0.805473115;-0.473854172;0.93451844
2019-Jun-24;330.131;-2.9117;0.934532779;5.761872913;-0.050818752;0.809349144;-0.464813887;0.933326302
2019-Jun-25;330.7316;-2.9291;0.933117142;5.77235536;-0.051122439;0.81293106;-0.455606273;0.931898055
2019-Jun-26;331.3343;-2.9463;0.931464324;5.78287446;-0.051422636;0.816217646;-0.446231229;0.930233065
2019-Jun-27;331.9392;-2.9632;0.929573664;5.793431956;-0.051717596;0.819204479;-0.436694451;0.928330772
2019-Jun-28;332.5468;-2.9798;0.927444405;5.804036577;-0.052007321;0.821889995;-0.426995958;0.92619043
2019-Jun-29;333.1574;-2.9962;0.925075687;5.814693557;-0.052293555;0.824270778;-0.417138651;0.923811112
2019-Jun-30;333.7713;-3.0123;0.92246655;5.825408134;-0.052574553;0.826343364;-0.407125615;0.921191957
2019-Jul-01;334.3888;-3.0282;0.919615932;5.836185542;-0.05285206;0.828103935;-0.39695998;0.918331831
2019-Jul-02;335.0104;-3.0438;0.916522663;5.847034508;-0.053124332;0.829549967;-0.386642201;0.915229665
2019-Jul-03;335.6363;-3.0592;0.913185466;5.857958524;-0.053393112;0.830676454;-0.376177162;0.911884109
2019-Jul-04;336.2671;-3.0743;0.909602952;5.868968061;-0.053656657;0.831480951;-0.365564212;0.908293876
2019-Jul-05;336.903;-3.0892;0.905773619;5.88006661;-0.053916711;0.83195793;-0.354808644;0.90445739
2019-Jul-06;337.5445;-3.1038;0.901695847;5.891262897;-0.054171529;0.832103666;-0.343911713;0.900373132
2019-Jul-07;338.1921;-3.1182;0.897367894;5.902565649;-0.054422857;0.831913891;-0.332874879;0.896039289
2019-Jul-08;338.8461;-3.1323;0.892787895;5.913980103;-0.054668948;0.831382978;-0.321702879;0.891454092
2019-Jul-09;339.5071;-3.1461;0.887953854;5.925516729;-0.054909804;0.830506609;-0.310396401;0.886615561
2019-Jul-10;340.1755;-3.1597;0.88286364;5.93718251;-0.055147168;0.82927886;-0.298959389;0.881521494
2019-Jul-11;340.8519;-3.173;0.877514986;5.948987917;-0.055379297;0.827694647;-0.287393368;0.87616972
2019-Jul-12;341.5368;-3.186;0.871905478;5.960941677;-0.05560619;0.82574784;-0.27570175;0.870557838
2019-Jul-13;342.2309;-3.1987;0.866032551;5.973056007;-0.055827847;0.823432819;-0.26388558;0.864683299
2019-Jul-14;342.9346;-3.2111;0.859893485;5.985337889;-0.056044268;0.820742076;-0.251950791;0.858543392
2019-Jul-15;343.6487;-3.2232;0.853485393;5.997801285;-0.056255452;0.817669453;-0.239898195;0.852135247
2019-Jul-16;344.3738;-3.235;0.84680522;6.010456668;-0.056461401;0.814207344;-0.227732168;0.845455818
2019-Jul-17;345.1108;-3.2464;0.83984973;6.023319744;-0.056660369;0.810348868;-0.215453609;0.838501965
2019-Jul-18;345.8603;-3.2575;0.832615499;6.036400987;-0.0568541;0.806085185;-0.203068479;0.831270193
2019-Jul-19;346.6232;-3.2682;0.825098904;6.049716104;-0.057040851;0.801408147;-0.190579464;0.823756973
2019-Jul-20;347.4004;-3.2785;0.817296118;6.063280803;-0.05722062;0.796308808;-0.17799027;0.815958488
2019-Jul-21;348.193;-3.2884;0.809203093;6.077114282;-0.057393407;0.790778092;-0.165302981;0.8078707
2019-Jul-22;349.0018;-3.2979;0.80081555;6.091230505;-0.057559213;0.784805261;-0.152525103;0.79948934
2019-Jul-23;349.8281;-3.3069;0.792128972;6.105652161;-0.057716293;0.778380296;-0.13965865;0.790809979
2019-Jul-24;350.6731;-3.3154;0.783138581;6.120400193;-0.057864646;0.771491877;-0.126708592;0.781827848
2019-Jul-25;351.5381;-3.3233;0.773839331;6.135497291;-0.058002527;0.764128085;-0.113680287;0.772537984
2019-Jul-26;352.4244;-3.3306;0.76422589;6.150966144;-0.058129936;0.756275989;-0.100580978;0.762935059
2019-Jul-27;353.3338;-3.3374;0.754292623;6.166838169;-0.058248618;0.74792247;-0.087413424;0.753013365
2019-Jul-28;354.2678;-3.3434;0.744033577;6.183139544;-0.058353338;0.739053041;-0.074186807;0.742767178
2019-Jul-29;355.2284;-3.3486;0.733442458;6.199905177;-0.058444095;0.729652585;-0.060906435;0.7321902
2019-Jul-30;356.2177;-3.3531;0.722512613;6.217171719;-0.058522635;0.719704685;-0.047579423;0.7212757
2019-Jul-31;357.2378;-3.3566;0.711237012;6.234975823;-0.058583722;0.709191925;-0.034216289;0.71001686
2019-Aug-01;358.2913;-3.3592;0.699608221;6.253362866;-0.0586291;0.698095608;-0.020825089;0.698406158
2019-Aug-02;359.381;-3.3606;0.687618391;6.272381719;-0.058653535;0.686395885;-0.007415827;0.686435944
2019-Aug-03;0.51;-3.3608;0.675259198;0.008901179;-0.058657026;0.674071163;0.006000187;0.674097867
2019-Aug-04;1.6818;-3.3596;0.662521877;0.029352947;-0.058636082;0.661098364;0.019410761;0.661383266
2019-Aug-05;2.9003;-3.3569;0.649397158;0.050619784;-0.058588958;0.647452505;0.032801928;0.648282895
2019-Aug-06;4.1697;-3.3525;0.635875257;0.072774994;-0.058512163;0.633106815;0.046155857;0.634787053
2019-Aug-07;5.4952;-3.3461;0.621945858;0.095909333;-0.058400462;0.6180321;0.059457467;0.620885551
2019-Aug-08;6.8824;-3.3376;0.607598101;0.12012054;-0.058252109;0.602196704;0.072686125;0.606567509
2019-Aug-09;8.3377;-3.3265;0.592820577;0.145520317;-0.058058378;0.585566519;0.085818451;0.591821725
2019-Aug-10;9.8685;-3.3125;0.577601335;0.172237817;-0.057814031;0.568104215;0.098828243;0.576636298
2019-Aug-11;11.4834;-3.2952;0.561927911;0.200423139;-0.05751209;0.549769003;0.111685903;0.560998839
2019-Aug-12;13.1923;-3.274;0.545787385;0.230249071;-0.05714208;0.530516522;0.124356311;0.54489657
2019-Aug-13;15.007;-3.2483;0.529166474;0.261921561;-0.05669353;0.51029764;0.136800663;0.52831629
2019-Aug-14;16.9411;-3.2174;0.512051697;0.295677974;-0.056154223;0.489059027;0.148970777;0.511244584
2019-Aug-15;19.0109;-3.1803;0.494429618;0.331802799;-0.055506706;0.466741817;0.160811423;0.493668146
2019-Aug-16;21.236;-3.1357;0.476287231;0.37063812;-0.054728289;0.443280931;0.172257844;0.475574125
2019-Aug-17;23.6398;-3.0823;0.457612548;0.412592345;-0.053796284;0.418605259;0.183230528;0.456950533
2019-Aug-18;26.2512;-3.0181;0.438395472;0.458169873;-0.052675782;0.392635527;0.193636638;0.437787396
2019-Aug-19;29.1052;-2.9408;0.418629143;0.507981569;-0.051326643;0.365286349;0.203359199;0.41807784
2019-Aug-20;32.246;-2.8472;0.398311963;0.562798871;-0.049693014;0.336462489;0.212259181;0.397820269
2019-Aug-21;35.7288;-2.7336;0.377450712;0.623585198;-0.04771032;0.306062082;0.220161281;0.377021203
2019-Aug-22;39.6241;-2.5945;0.356065352;0.691571008;-0.045282567;0.273976442;0.226847202;0.355700357
2019-Aug-23;44.0224;-2.423;0.334196527;0.768335825;-0.042289328;0.240095232;0.232038741;0.333897735
2019-Aug-24;49.0421;-2.2099;0.311917383;0.855946117;-0.038570031;0.204311121;0.235382146;0.3116854
2019-Aug-25;54.8383;-1.9428;0.28935236;0.957108891;-0.033908257;0.166538175;0.236418267;0.289186031
2019-Aug-26;61.6156;-1.6054;0.266707139;1.075395091;-0.028019516;0.126738723;0.234550981;0.266602451
2019-Aug-27;69.6415;-1.1771;0.24431589;1.215473471;-0.020544271;0.084977869;0.22900617;0.244264333
2019-Aug-28;79.2544;-0.6344;0.222712987;1.383250227;-0.011072369;0.041521977;0.21879424;0.222699335
2019-Aug-29;90.8466;0.0425;0.202730974;1.585572284;0.000741765;-0.002995434;0.202708788;0.202730919
2019-Aug-30;104.7768;0.8512;0.185598952;1.82870014;0.014856243;-0.047332579;0.179440787;0.185578471
2019-Aug-31;121.1449;1.7336;0.172940056;2.114377377;0.030257028;-0.089404381;0.147945082;0.1728609
2019-Sep-01;139.4431;2.55;0.166467677;2.433741214;0.044505896;-0.126350348;0.108130584;0.166302837
2019-Sep-02;158.3915;3.1225;0.167287307;2.764453182;0.054497906;-0.155299759;0.061514177;0.167038945
2019-Sep-03;176.3853;3.3537;0.175247946;3.078504237;0.058533107;-0.174599777;0.011029861;0.174947821
2019-Sep-04;192.2798;3.2857;0.189039646;3.355915595;0.057346283;-0.184410893;-0.040139976;0.188728894
2019-Sep-05;205.7121;3.0318;0.206920851;3.590353456;0.052914892;-0.186171726;-0.089646829;0.206631231
2019-Sep-06;216.8607;2.6944;0.227343771;3.784933233;0.047026151;-0.18169582;-0.136226296;0.227092436
2019-Sep-07;226.1062;2.3367;0.249173023;3.946297649;0.040783109;-0.17261395;-0.179411287;0.248965832
2019-Sep-08;233.8363;1.9905;0.27165137;4.081213346;0.034740779;-0.160203199;-0.219181143;0.271487455
2019-Sep-09;240.3769;1.6689;0.294296297;4.195368351;0.0291278;-0.145406712;-0.255721991;0.294171461
2019-Sep-10;245.9827;1.3758;0.316807206;4.293208018;0.02401224;-0.128907309;-0.289295441;0.316715877
2019-Sep-11;250.8479;1.1105;0.338999662;4.378121777;0.019381881;-0.11119711;-0.320176214;0.33893599
2019-Sep-12;255.1195;0.871;0.360762604;4.452675261;0.015201818;-0.092634533;-0.348623616;0.36072092
2019-Sep-13;258.9095;0.6543;0.382031332;4.51882324;0.011419689;-0.073482472;-0.374872288;0.382006422
2019-Sep-14;262.3038;0.4577;0.402770549;4.57806495;0.007988372;-0.053937496;-0.39912969;0.402757698
2019-Sep-15;265.3696;0.2788;0.422963691;4.631573255;0.004865978;-0.034144517;-0.421578226;0.422958684
2019-Sep-16;268.1594;0.1153;0.442606129;4.68026445;0.002012365;-0.01421604;-0.442376872;0.442605233
2019-Sep-17;270.7152;-0.0348;0.461700806;4.724871575;-0.000607375;0.005763073;-0.461664752;0.461700721
2019-Sep-18;273.0706;-0.1731;0.480255412;4.76598106;-0.003021165;0.02572545;-0.479563715;0.48025322
2019-Sep-19;275.2532;-0.3009;0.498280526;4.804074617;-0.005251696;0.045620558;-0.496180814;0.498273655
2019-Sep-20;277.2854;-0.4196;0.515788402;4.839543198;-0.007323402;0.065406328;-0.511610614;0.515774571
2019-Sep-21;279.1862;-0.53;0.532792159;4.872718416;-0.009250245;0.085053127;-0.525936462;0.532769365
2019-Sep-22;280.971;-0.6333;0.549305251;4.903869053;-0.01105317;0.104533064;-0.539233006;0.549271696
2019-Sep-23;282.6531;-0.73;0.565341115;4.933227236;-0.012740904;0.123826562;-0.551566568;0.56529523
2019-Sep-24;284.2439;-0.8209;0.58091295;4.960991934;-0.014327408;0.142919021;-0.562996219;0.580853328
2019-Sep-25;285.7527;-0.9065;0.596033569;4.987325461;-0.01582141;0.161794401;-0.573576209;0.595958972
2019-Sep-26;287.188;-0.9873;0.610715311;5.012376172;-0.017231636;0.180444449;-0.583354315;0.610624644
2019-Sep-27;288.557;-1.0639;0.62497;5.03626973;-0.018568558;0.198861119;-0.592374122;0.624862261
2019-Sep-28;289.8658;-1.1365;0.638808912;5.059112599;-0.019835667;0.217036209;-0.600675929;0.638683245
2019-Sep-29;291.12;-1.2055;0.652242778;5.081002518;-0.021039944;0.234965698;-0.608295541;0.652098416
2019-Sep-30;292.3243;-1.2712;0.665281786;5.102021519;-0.022186625;0.252644108;-0.61526659;0.665118051
2019-Oct-01;293.483;-1.3339;0.677935597;5.122244649;-0.023280947;0.270068506;-0.621619352;0.677751884
2019-Oct-02;294.6;-1.3939;0.690213363;5.141739976;-0.024328144;0.287237543;-0.627381206;0.690009119
2019-Oct-03;295.6785;-1.4512;0.702123746;5.160563352;-0.025328218;0.30414733;-0.632578825;0.701898546
2019-Oct-04;296.7216;-1.5062;0.713674946;5.178768882;-0.026288149;0.320797172;-0.637235594;0.713428362
2019-Oct-05;297.7321;-1.559;0.724874719;5.196405434;-0.027209683;0.337186903;-0.641373078;0.724606399
2019-Oct-06;298.7123;-1.6097;0.735730402;5.213513151;-0.028094565;0.353314076;-0.645012597;0.735440063
2019-Oct-07;299.6645;-1.6586;0.746248937;5.230132176;-0.028948031;0.369179067;-0.648172629;0.745936284
2019-Oct-08;300.5906;-1.7056;0.75643689;5.246295671;-0.029768336;0.38478033;-0.650871693;0.756101755
2019-Oct-09;301.4926;-1.751;0.766300473;5.26203854;-0.030560715;0.400119587;-0.653125154;0.765942655
2019-Oct-10;302.3721;-1.7949;0.775845566;5.277388711;-0.031326915;0.415195996;-0.654948926;0.7754649
2019-Oct-11;303.2306;-1.8373;0.785077731;5.292372363;-0.032066934;0.430009295;-0.656357742;0.784674123
2019-Oct-12;304.0694;-1.8783;0.794002233;5.307012185;-0.032782519;0.444558419;-0.65736601;0.793575616
2019-Oct-13;304.89;-1.918;0.802624052;5.321334356;-0.033475415;0.45884593;-0.657984918;0.802174383
2019-Oct-14;305.6935;-1.9565;0.810947905;5.335358077;-0.034147367;0.472870981;-0.658227169;0.810475151
2019-Oct-15;306.481;-1.9939;0.818978255;5.349102545;-0.03480012;0.486633769;-0.658104097;0.818482394
2019-Oct-16;307.2534;-2.0302;0.826719323;5.362583468;-0.035433674;0.500133151;-0.657627484;0.826200385
2019-Oct-17;308.0119;-2.0655;0.834175105;5.37582179;-0.036049776;0.513372224;-0.656805255;0.833633122
2019-Oct-18;308.7572;-2.0998;0.841349382;5.388829729;-0.036648424;0.526349108;-0.655648596;0.840784434
2019-Oct-19;309.4901;-2.1332;0.848245728;5.401621247;-0.037231364;0.539063697;-0.654166817;0.847657887
2019-Oct-20;310.2115;-2.1658;0.854867522;5.414212053;-0.037800341;0.5515176;-0.652367306;0.85425685
2019-Oct-21;310.9221;-2.1975;0.861217959;5.426614362;-0.03835361;0.563710727;-0.650258479;0.860584611
2019-Oct-22;311.6225;-2.2284;0.867300054;5.438838648;-0.038892917;0.575642237;-0.647848853;0.866644173
2019-Oct-23;312.3134;-2.2586;0.873116654;5.450897128;-0.039420006;0.587312831;-0.645145198;0.872438358
2019-Oct-24;312.9954;-2.2881;0.878670443;5.462800274;-0.039934879;0.598722469;-0.642154597;0.877969887
2019-Oct-25;313.6691;-2.3168;0.883963949;5.474558557;-0.040435788;0.609871471;-0.638883503;0.883241383
2019-Oct-26;314.3349;-2.345;0.888999552;5.486178959;-0.040927971;0.620758035;-0.635339704;0.888255075
2019-Oct-27;314.9935;-2.3725;0.893779487;5.497673697;-0.041407937;0.631384156;-0.631527429;0.893013352
2019-Oct-28;315.6452;-2.3994;0.898305854;5.509048008;-0.04187743;0.641747483;-0.627454567;0.897518281
